id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName
de2unef3dan4fnahz184pyqz8,Bénie Adama,Traoré,Bénie,Traoré,Male,B. Traoré,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,2002-11-30,Ouragahio,Côte d'Ivoire,tin6kf561ywonqan0mettr98,172.0,68.0,right,7.0,2020-12-30Z,2023-07-18Z,active,no,NaN
dmj5oe18blqnxozkfd8q5myfp,Amor Yonas,Layouni,Amor,Layouni,Male,A. Layouni,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1992-10-03,Falun,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,81.0,left,24.0,2023-07-10Z,NaN,active,yes,NaN
dxnnlilj6cj5iyqhuvlfpiymt,Kadir,Hodžić,Kadir,Hodzic,Male,K. Hodžić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,1994-08-05,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,179.0,71.0,left,15.0,2022-02-19Z,2024-03-28Z,active,no,NaN
e8s9kg55x4npvg6tkuwe5wj6c,John Paul,Dembe,John Paul,Dembe,Male,J. Dembe,Uganda,1j6yonplolalz6goyopv7xd1k,NaN,NaN,Attacker,player,2005-07-03,NaN,Uganda,1j6yonplolalz6goyopv7xd1k,NaN,NaN,NaN,33.0,2023-07-16Z,2024-03-10Z,active,no,NaN
eacqkvqbdrk7h93nzhwk0jff9,Blair Sebastian,Turgott,Blair,Turgott,Male,B. Turgott,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1994-05-22,London,England,1fk5l4hkqk12i7zske6mcqju6,183.0,65.0,right,20.0,2022-05-05Z,2024-06-30Z,active,no,NaN
ena92ro3qpi2wgbzznu4xc4fe,Valgeir,Lunddal Friðriksson,Valgeir,Lunddal,Male,V. Lunddal,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,Defender,player,2001-09-24,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,191.0,82.0,right,12.0,2021-01-01Z,2024-08-30Z,active,no,NaN
enrm3rj4awqw0i9r0zi3if4yd,Ola,Williams Kamara,Ola,Kamara,Male,O. Kamara,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Attacker,player,1989-10-15,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,184.0,81.0,left,9.0,2023-03-23Z,2024-03-22Z,active,no,NaN
epnkff9nsysx1eyh90muhmvl6,Srđan,Hrstić,Srdjan,Hrstic,Male,S. Hrstić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2003-07-18,Sombor,Serbia,5w4ve503bjdsshwx9ho6jxzx0,192.0,75.0,right,19.0,2023-08-04Z,NaN,active,yes,NaN
eydu7p01ud08kscyaav4aaok5,Peter Anders,Abrahamsson,Peter,Abrahamsson,Male,P. Abrahamsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1988-07-18,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,90.0,right,26.0,2014-01-01Z,NaN,active,yes,NaN
1g8gjxlf08emzsdd4ww6zkydw,De Pievre Guy Boa,Ilunga,De Pievre,Ilunga,Male,D. Ilunga,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2006-01-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,24.0,2023-02-03Z,2025-03-10Z,active,no,NaN
2gbfwdmpk5gfmcc979aqfkyxh,Gustav Frans Vallentin,Granath,Gustav,Granath,Male,G. Granath,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1997-02-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,82.0,right,2.0,2019-01-10Z,2023-12-31Z,active,no,NaN
2iq4fns3hb778wgkmsa2c9zze,Seid,Korač,Seid,Korac,Male,S. Korač,Luxembourg,f2r46apchse9eg3n9c9pupfs,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2001-10-20,Niederkorn,Luxembourg,f2r46apchse9eg3n9c9pupfs,188.0,NaN,right,15.0,2023-01-26Z,2024-01-31Z,active,no,NaN
2nduymuxduqebf1wyf0bjxgtm,Justin Paul Jr.,Salmon,Justin,Salmon,Male,J. Salmon,Liberia,78fh41lat89a3xaqjqcdzb4ul,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1999-01-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,85.0,NaN,22.0,2021-07-15Z,2023-12-31Z,active,no,NaN
2zruqlgjjfab9d1rth95fd3is,Joel Maximiliam Roland,Hane,NaN,NaN,Male,M. Hane,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Unknown,player,1993-07-27,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2023-08-16Z,2023-08-16Z,active,no,NaN
3j10i32az64qfnkrjuiz2n4t0,Gustav Willy,Lindgren,Gustav,Lindgren,Male,G. Lindgren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2001-08-16,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,9.0,2023-01-08Z,2025-01-01Z,active,no,NaN
3oskci349mzsuas8julzwq191,Jan Douglas,Bergqvist,Douglas,Bergqvist,Male,D. Bergqvist,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1993-03-29,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,76.0,right,29.0,2023-07-07Z,2023-12-31Z,active,no,NaN
46ups8z9vhv73u0op2ld07wus,Erik Lars Alexander,Hedén Lindskog,Alexander,Hedén Lindskog,Male,A. Hedén Lindskog,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2004-01-18,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,23.0,2023-01-08Z,2025-08-22Z,active,no,NaN
52d84j3zno9y0po641urvjmqd,Jonas Helmer,Olsson,Jonas,Olsson,Male,J. Olsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1994-09-14,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,81.0,NaN,25.0,2023-01-23Z,2023-12-31Z,active,no,Jonas Olsson
613kkjtvfyf7mbvrqt9pcizmd,Joseph-Claude,Agyeman Gyau,Joe,Gyau,Male,J. Gyau,USA,7hr2f89v44y65dyu9k92vprwn,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,1992-09-16,Tampa,USA,7hr2f89v44y65dyu9k92vprwn,175.0,77.0,both,5.0,2022-02-17Z,2023-12-31Z,active,no,NaN
6b75qupulqs7z415bymvmts7o,Carl Fredrik Urban,Ljungberg,Carl,Ljungberg,Male,C. Ljungberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-04-01,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,65.0,right,17.0,2023-03-02Z,2023-12-31Z,active,no,NaN
6co35kabo4cg0o796clfc9z6y,Abdelkarim,Mammar Chaouche,Karim,Mammar,Male,A. Mammar Chaouche,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,1996-10-21,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,79.0,left,3.0,2023-01-08Z,2024-07-11Z,active,no,NaN
6qigjapw47mm6qiu1zmlhgbth,Nikola,Đurđić,Nikola,Djurdjic,Male,N. Đurđić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,1986-04-01,Pirot,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,77.0,right,40.0,2021-08-19Z,2023-12-31Z,active,no,NaN
6vil8gpscw3z5hpoynir9i295,Sean Behnam,Sabetkar,Sean,Sabetkar,Male,S. Sabetkar,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Iran,e53g9hr2d3kasm34uumbg8r4,Defender,player,1995-04-28,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,81.0,right,4.0,2021-03-16Z,2023-05-31Z,active,no,NaN
6ynddvrfay02kkirltpn68s4q,Fortune,Akpan Bassey,Fortune,Bassey,Male,F. Bassey,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,1998-10-06,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,185.0,NaN,right,14.0,2023-03-03Z,2023-07-21Z,active,no,NaN
7dkzh4tqb9wrcw8gkx5k1x9t5,Peter,Gwargis,Peter,Gwargis,Male,P. Gwargis,Iraq,1uzblzx1s42jn6zk6hivjzby8,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2000-09-04,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,69.0,NaN,21.0,2023-02-23Z,2023-12-31Z,active,no,Peter Gwargis
7hugqbtot3c8fmxtfqld9l15g,Axel Hugo,Bolin,Hugo,Bolin,Male,H. Bolin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2003-07-24,Borås,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,64.0,NaN,14.0,2023-08-23Z,2023-12-31Z,active,no,NaN
8y7pqbl42a25q17ipunwm9as5,Claes Andreas,Holmberg,Andreas,Holmberg,Male,A. Holmberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,assistant coach,1984-08-17,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,78.0,left,NaN,2019-11-19Z,2023-12-31Z,active,no,NaN
8yid62hu918ve02u23k8177x1,Robert Tobias,Solberg,Tobias,Solberg,Male,T. Solberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1981-05-17,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,75.0,right,NaN,2019-11-19Z,2023-12-31Z,active,no,NaN
991l8wbi9cfhm2pmyid7cle22,Diego de Jesús,Campos Ballestero,Diego,Campos,Male,D. Campos,Costa Rica,48emauy3fucokp86skcs5alh8,NaN,NaN,Attacker,player,1995-10-01,San José,Costa Rica,48emauy3fucokp86skcs5alh8,178.0,77.0,right,8.0,2022-01-08Z,2023-12-31Z,active,no,NaN
9ajfpzjfipsub15tats3mo2j9,Christos Emil,Gravius,Christos,Gravius,Male,C. Gravius,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,1997-10-14,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,72.0,left,11.0,2020-01-11Z,2023-12-31Z,active,no,NaN
9f5gbalmfacuqtlmpemqaid3p,Johan Daniel,Mårtensson,Johan,Mårtensson,Male,J. Mårtensson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1989-02-16,Skövde,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,72.0,right,4.0,2023-07-07Z,2024-12-31Z,active,no,NaN
a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas,Ohlsson,Sebastian Jonas,Ohlsson,Male,Sebastian Jonas Ohlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1992-12-31,Hova,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,73.0,right,7.0,2020-01-11Z,NaN,active,yes,Sebastian Jonas Ohlsson
ajtk7d2zaqta6z7jmz1yw5v4l,Pashang Peshraw Salam,Abdulla,Pashang,Abdulla,Male,Pashang Abdulla,Iraq,1uzblzx1s42jn6zk6hivjzby8,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1994-05-29,NaN,Iraq,1uzblzx1s42jn6zk6hivjzby8,184.0,NaN,left,13.0,2023-07-07Z,2024-07-24Z,active,no,Pashang Abdulla
au1328z9bxkwrtv9y2dczkwk5,Dijan,Vukojević,Dijan,Vukojevic,Male,D. Vukojević,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1995-09-12,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,73.0,NaN,10.0,2022-01-23Z,2024-12-31Z,active,no,NaN
bd52544djk7t61roc813rewdm,Damjan,Pavlović,Damjan,Pavlovic,Male,D. Pavlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-07-09,Eupen,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,76.0,right,47.0,2023-02-01Z,2023-12-31Z,active,no,NaN
bq6m0fnae9xumbwebyi6e6bkk,Filip Noel,Järlesand,Filip,Järlesand,Male,F. Järlesand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2004-03-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,26.0,2022-02-18Z,2023-08-25Z,active,no,NaN
bs0mkqzsgcrk6tswsxj5a83c9,Chriss-Albin Alexander,Mörfelt,Albin,Mörfelt,Male,A. Mörfelt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-01-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,70.0,left,18.0,2022-07-26Z,2023-08-31Z,active,no,NaN
c8rh8b925j9iq99ri9z4jqfx0,Björn Oscar Tiger,Wallin,Oscar,Wallin,Male,O. Wallin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2001-07-09,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,6.0,2022-01-08Z,2024-08-01Z,active,no,NaN
ec6qqle54cq9gck2jhnbpjzs9,Erik Kristian,Lindell,Erik,Lindell,Male,E. Lindell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1996-02-14,Norrköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,71.0,right,12.0,2019-03-04Z,2023-07-09Z,active,no,NaN
eekz2ott1frktykurkd5tmy2,Elyas,Bouzaiene,Elyas,Bouzaiene,Male,E. Bouzaiene,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Defender,player,1997-09-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,NaN,20.0,2022-07-15Z,2024-07-02Z,active,no,NaN
emu9b7x0mtz4rp5p1fvd9wm39,Dennis Anders Rasmus,Örqvist,Rasmus,Örqvist,Male,R. Örqvist,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1998-10-18,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,80.0,right,16.0,2022-02-02Z,2024-02-01Z,active,no,NaN
g186jszk8ao5qyydhjntmzh0,Karl Jamie,Bichis,Jamie,Bichis,Male,J. Bichis,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2004-03-14,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,60.0,right,19.0,2023-05-16Z,2024-11-30Z,active,no,NaN
nchbnx9d19b7p899usbyfr2t,Sondre,Løvseth Rossbach,Sondre,Rossbach,Male,S. Rossbach,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Goalkeeper,player,1996-02-07,Porsgrunn,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,80.0,right,1.0,2023-02-01Z,2023-12-31Z,active,no,NaN
15mg49mqn215ce4ojukev0o2x,Anders Jacob,Bergström,Jacob,Bergström,Male,J. Bergström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1995-04-26,Karlskrona,Sweden,1z6l2c33w2kyz9rdefs1d68nb,195.0,95.0,right,18.0,2023-01-08Z,2023-07-14Z,active,no,NaN
1ec9qpe8l4y8nx0y9eww6ifh1,Thomas Olof,Lagerlöf,Thomas,Lagerlöf,Male,T. Lagerlöf,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1971-11-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,NaN,NaN,NaN,2021-03-05Z,2024-10-21Z,active,no,NaN
1m0qpbce7dob7mdbo7titbqp5,Victor Kaj,Edvardsen,Victor,Edvardsen,Male,V. Edvardsen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1996-01-14,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,74.0,NaN,16.0,2022-01-01Z,2023-06-27Z,active,no,NaN
1xmg6k4n9a6zmhmq6ysq6tch6,Jacob Mikael,Widell Zetterström,Jacob,Widell Zetterström,Male,J. Widell Zetterström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1998-07-11,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,197.0,82.0,right,35.0,2021-03-17Z,2024-08-16Z,active,no,NaN
23p0dby12ymf55wwi0xz2fnx1,Marcus Andreas,Danielson,Marcus,Danielson,Male,M. Danielson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1989-04-08,Eskilstuna,Sweden,1z6l2c33w2kyz9rdefs1d68nb,192.0,80.0,right,3.0,2022-07-18Z,NaN,active,yes,NaN
2cvq4wyrr0xtelibpirkxqpsk,Eric Noel Patrik,Milleskog,Noel,Milleskog,Male,N. Milleskog,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2002-05-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,72.0,left,29.0,2023-07-14Z,2024-02-01Z,active,no,NaN
2zig83qo3taaei1xi0u97cfkl,Kim,Hilding Bergstrand,Kim,Bergstrand,Male,K. Bergstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1968-04-18,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2018-11-16Z,2024-10-22Z,active,no,NaN
2zjl0xu23wp9j6ciq25irsq38,Isak Alexander,Alemayehu Mulugeta,Isak,Alemayehu,Male,I. Alemayehu,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Ethiopia,5rbnsdndc8mp36d76dwuzd2ow,Midfielder,player,2006-10-11,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,20.0,2022-09-10Z,2024-01-18Z,active,no,NaN
4oxlpwcwpa44hstpm70iep0id,Gustav,Mendonça Wikheim,Gustav,Wikheim,Male,G. Wikheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Attacker,player,1993-03-18,Drammen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,65.0,right,23.0,2022-01-26Z,2025-02-07Z,active,no,NaN
4ymmvsw7begr70g9n4km6vpih,Vladimiro Etson,António Félix,Vladimiro Etson,António Félix,Male,Vá,Angola,3k53bkrjx5zsxchc6e3mcd834,NaN,NaN,Attacker,player,1998-08-24,NaN,Angola,3k53bkrjx5zsxchc6e3mcd834,NaN,NaN,NaN,NaN,2023-07-07Z,2024-03-28Z,active,no,Vá
505oa888m5vi62ez2tsmod6ju,Musa,Qurbanlı,Musa,Qurbanli,Male,M. Qurbanlı,Azerbaijan,52sufqqq7vid3xa6iljx6obcz,NaN,NaN,Attacker,player,2002-04-13,Baku,Azerbaijan,52sufqqq7vid3xa6iljx6obcz,185.0,NaN,left,NaN,2023-07-07Z,2024-07-01Z,active,no,NaN
53n6vpkechfecay5ti69wpams,Philip Wilhelm Arvid,Rolke,Philip,Rolke,Male,P. Rolke,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2006-07-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,177.0,NaN,right,NaN,2023-03-30Z,2023-12-31Z,active,no,NaN
5i2tc06romjqx7a7wlu1iye7e,Samuel Elias,Dahl,Samuel,Dahl,Male,S. Dahl,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2003-03-04,Västerås,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,68.0,left,26.0,2023-07-24Z,2024-07-28Z,active,no,NaN
5k7sf8hvml6cf6f29g9393v11,Pierre Thomas Robin,Neurath Bengtsson,Pierre,Bengtsson,Male,P. Bengtsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1988-04-12,Kumla,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,77.0,left,19.0,2022-01-23Z,2024-01-07Z,active,no,NaN
5t5ib5l818gj98xrztrj0kbca,Lars Erik Oskar,Fallenius,Oskar,Fallenius,Male,O. Fallenius,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2001-11-01,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,70.0,right,15.0,2023-02-27Z,NaN,active,yes,NaN
5xkkb1l7y84mwfjsytlqoep04,André Carl,Picornell,André,Picornell,Male,A. Picornell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2004-04-03,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,40.0,2022-07-18Z,2024-01-08Z,active,no,NaN
6051gs5j7d6zss35h2twoqnd,Hampus,Finndell,Hampus,Finndell,Male,H. Finndell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2000-06-06,Västerås,Sweden,1z6l2c33w2kyz9rdefs1d68nb,177.0,74.0,NaN,13.0,2021-01-01Z,2024-02-01Z,active,no,NaN
6736te1pno19jo5i82obbns2d,Magnus Lennart,Eriksson,Magnus,Eriksson,Male,M. Eriksson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1990-04-08,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,79.0,left,7.0,2020-08-21Z,2025-02-18Z,active,no,NaN
6u3k1pcpowzvy9qrngb3j3a39,Haris,Radetinac,Haris,Radetinac,Male,H. Radetinac,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1985-10-28,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,187.0,76.0,both,9.0,2013-08-09Z,2024-12-31Z,active,no,NaN
71ewtolv8guf3m6sh01pf1nmx,Besard,Šabović,Besard,Sabovic,Male,B. Šabović,Sweden,1z6l2c33w2kyz9rdefs1d68nb,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,1998-01-05,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,186.0,77.0,right,14.0,2022-08-10Z,2025-01-13Z,active,no,NaN
7pel84swlqfux6obt6lznze1h,Rasmus Vilhelm,Schüller,Rasmus,Schüller,Male,R. Schüller,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,Midfielder,player,1991-06-18,Espoo,Finland,2u07e54v5dprsugdvddpq5ync,178.0,73.0,left,6.0,2021-01-08Z,NaN,active,yes,NaN
7pk2vyumro8ku45aar5dw7dw4,Lucas Erik Holger,Bergvall,Lucas,Bergvall,Male,L. Bergvall,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-02-02,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,74.0,right,21.0,2023-01-08Z,2024-07-01Z,active,no,NaN
7yld2a7aw6d3lmmwpu1wovxsl,Damian Piotr,Johansson,Piotr,Johansson,Male,P. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1995-02-28,Gorlice,Poland,27baqb7359ywdvsxxklx1kn11,185.0,80.0,right,2.0,2022-01-08Z,NaN,active,yes,NaN
7yocn8krssddsjcnmpe1y9b10,Max Stewart,Croon,Max,Croon,Male,M. Croon,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2005-11-26,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,NaN,right,45.0,2023-03-08Z,2024-05-16Z,active,no,NaN
820rgu4x8w0jmh6v9d6udhwyc,Mohammed Kalipha,Jawla,Kalipha,Jawla,Male,K. Jawla,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2006-04-11,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,NaN,right,33.0,2023-08-01Z,2024-02-28Z,active,no,NaN
8adttli9ehdhi2216vpipzkr9,Tommi Mikael,Vaiho,Tommi,Vaiho,Male,T. Vaiho,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Finland,2u07e54v5dprsugdvddpq5ync,Goalkeeper,player,1988-09-13,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,89.0,left,30.0,2023-01-01Z,2024-02-01Z,active,no,NaN
96uzhuuez4q5pgxb566ryk53p,Nils Erik Elias,Andersson,Elias,Andersson,Male,E. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1996-01-31,Gothenburg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,75.0,left,8.0,2022-01-01Z,2023-07-18Z,active,no,NaN
9hybzhhut4ac2xinqk7kzzpwp,Rami,Kaib,Rami,Kaib,Male,R. Kaib,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1997-05-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,63.0,left,16.0,2023-07-07Z,2024-02-16Z,active,no,NaN
a97r48wblkhztm400rnvciok5,Jesper Fredrik,Löfgren,Jesper,Löfgren,Male,J. Löfgren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1997-05-03,Kalmar,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,90.0,right,4.0,2021-03-31Z,2023-08-31Z,active,no,NaN
aw75jdzi3u012jkwj7t0eln2s,Carl Peter,Wilmer Odefalk,Wilmer,Odefalk,Male,W. Odefalk,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-11-21,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,70.0,right,22.0,2023-01-08Z,2023-07-07Z,active,no,NaN
ax4luuinqw1i1yn0qc4pwvlxx,Carl Elliot,Leifson Käck,Elliot,Käck,Male,E. Käck,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1989-09-18,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,72.0,left,5.0,2019-01-08Z,2023-12-31Z,active,no,NaN
