player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
A. Musayev,1yq8ig3ffq1j5imjci3g3tfdg,KV Oostende,2b57rbw94i9ohnbch52owvqtq,2,NaN,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,3,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,1,BEL,Challenger_Pro_League
D. Pérez,bwk0ralfmstrrsy3lsatedfmy,KV Oostende,2b57rbw94i9ohnbch52owvqtq,1,NaN,Substitute,NaN,Attacker,3,1,3,1,NaN,NaN,1,3,5,NaN,18,NaN,NaN,NaN,5,2,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,2,BEL,Challenger_Pro_League
S. Wylin,973qhpd6czw3u8h0788uq9ez8,KV Oostende,2b57rbw94i9ohnbch52owvqtq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,NaN,BEL,Challenger_Pro_League
P. Sy,e8o145zyrt1h2l7ywh80lt8no,Seraing,jb4xejoxjfk5a0a50bo8hvst,1,1,Goalkeeper,Centre,NaN,12,NaN,2,1,19,1,NaN,1,17,20,90,22,8,11,12,1,8,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,13,BEL,Challenger_Pro_League
E. Spago,eghj7gl0mv8we0l1blfoncaac,Seraing,jb4xejoxjfk5a0a50bo8hvst,3,2,Defender,Left/Centre,NaN,45,NaN,6,3,27,3,NaN,21,56,31,90,37,13,5,29,8,13,NaN,2,NaN,2,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,12,BEL,Challenger_Pro_League
M. Dembélé,eyrbvrp2n8rnx8emfpu5fw7hl,Seraing,jb4xejoxjfk5a0a50bo8hvst,2,1,Defender,Centre,NaN,28,1,3,1,25,1,1,9,34,26,90,13,7,2,14,4,7,NaN,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,6,BEL,Challenger_Pro_League
C. Ndiaye,26nsh9narjlt7l1gwg5esdlka,Seraing,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Defender,Centre/Right,NaN,43,NaN,4,NaN,32,2,NaN,11,52,35,90,18,5,8,17,2,5,NaN,1,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,9,BEL,Challenger_Pro_League
L. Raillot,cenevv673ibiwlwwhexjbs9hw,Seraing,jb4xejoxjfk5a0a50bo8hvst,7,1,Defensive Midfielder,Centre,NaN,30,2,6,3,18,3,1,12,35,19,75,6,6,7,17,8,11,NaN,1,NaN,4,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,9,BEL,Challenger_Pro_League
O. Kébé,opcw9zr4zgipb7vkun4mivis,Seraing,jb4xejoxjfk5a0a50bo8hvst,5,2,Midfielder,Left,NaN,16,NaN,4,3,7,NaN,NaN,10,23,9,90,7,4,3,17,6,9,NaN,2,NaN,2,2,3,2,2,2,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,12,BEL,Challenger_Pro_League
É. Soumah-Abbad,12u7pnhece8d2nm7lfluwfytw,Seraing,jb4xejoxjfk5a0a50bo8hvst,6,1,Midfielder,Right,NaN,14,2,1,4,4,1,1,12,19,5,65,7,1,3,18,8,11,1,NaN,1,NaN,1,3,1,2,3,2,NaN,2,1,NaN,NaN,NaN,NaN,1,1,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,12,BEL,Challenger_Pro_League
M. Cachbach,4e5jvz1t60a2l67c5a9r2qne,Seraing,jb4xejoxjfk5a0a50bo8hvst,8,1,Attacking Midfielder,Left/Centre,NaN,28,5,16,7,10,2,3,20,34,12,90,10,7,8,27,16,20,3,3,3,2,2,4,2,2,4,2,2,4,1,NaN,2,1,1,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,17,BEL,Challenger_Pro_League
C. Lepoint,1acbm9228tfggjx7htxjtcvrp,Seraing,jb4xejoxjfk5a0a50bo8hvst,3,1,Attacking Midfielder,Centre/Right,NaN,17,NaN,5,NaN,11,3,NaN,7,24,13,90,7,3,7,12,3,8,NaN,3,NaN,3,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,7,BEL,Challenger_Pro_League
M. Douane,68myuhqknsvvf306thsv1oa38,Seraing,jb4xejoxjfk5a0a50bo8hvst,6,2,Striker,Left/Centre,NaN,32,7,9,10,8,1,5,25,39,8,90,13,8,3,39,18,26,3,NaN,3,NaN,NaN,4,NaN,1,5,1,1,2,NaN,NaN,1,1,1,NaN,NaN,3142,1,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,23,BEL,Challenger_Pro_League
P. Fall,7vo1i4qdyksimf8rz1a488utw,Seraing,jb4xejoxjfk5a0a50bo8hvst,10,6,Striker,Centre/Right,NaN,6,1,6,2,2,1,1,5,14,3,90,4,1,4,12,1,7,NaN,4,NaN,2,1,NaN,1,1,4,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,11,BEL,Challenger_Pro_League
M. Camara,94nko2wo31qlioknemkadzqj8,Seraing,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,NaN,BEL,Challenger_Pro_League
D. Diarra,4fj7q1tmk4nswq58ub9wxijv8,Seraing,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,NaN,BEL,Challenger_Pro_League
V. Guillaume,e44sv1k4belucgkkem7qtkpd6,Seraing,jb4xejoxjfk5a0a50bo8hvst,4,1,Substitute,NaN,Midfielder,3,NaN,2,3,2,1,NaN,1,4,2,15,2,1,2,4,NaN,1,NaN,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,6,BEL,Challenger_Pro_League
L. Margueron,94fun5n4wygom9o27rptvscq2,Seraing,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,NaN,BEL,Challenger_Pro_League
N. Serwy,20teoyeqpyu0ftatz045glfkk,Seraing,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,NaN,BEL,Challenger_Pro_League
N. Solheid,bhytxjryyo8du8lf0xi0tzcb8,Seraing,jb4xejoxjfk5a0a50bo8hvst,2,2,Substitute,NaN,Defender,8,1,2,NaN,2,2,1,6,11,2,25,3,2,3,9,4,7,NaN,1,NaN,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,3,BEL,Challenger_Pro_League
S. Trémoulet,cahevdu5yhhnh8qlj969b6dw,Seraing,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3142,NaN,KV Oostende vs Seraing,2dcwwrl9zyy7apt22gu2bnggk,2023-09-02,NaN,BEL,Challenger_Pro_League
D. Matijaš,7qkoogt2mpaqmmwyjgdzqe6zt,Beerschot,cyrrlv6l1onld5x247w1q1jlr,NaN,NaN,Goalkeeper,Centre,NaN,18,NaN,1,NaN,21,1,NaN,3,22,22,90,21,4,10,9,2,4,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,9,BEL,Challenger_Pro_League
I. Alhassan,6w45ga1ltkcn72xtv9ps5um7d,Beerschot,cyrrlv6l1onld5x247w1q1jlr,3,2,Defender,Left/Centre,NaN,45,1,6,NaN,33,3,1,14,47,34,45,18,3,4,15,3,3,1,4,1,1,1,NaN,1,NaN,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,6,BEL,Challenger_Pro_League
H. Matthys,d6eq2hlmwh2hpbx4m3qjiuxud,Beerschot,cyrrlv6l1onld5x247w1q1jlr,1,NaN,Defender,Centre,NaN,76,NaN,5,4,48,4,NaN,33,86,50,90,40,8,6,43,9,11,NaN,3,1,2,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,14,BEL,Challenger_Pro_League
A. Konstantopoulos,2ky2kn7gpjorkyg9zyg68pk6i,Beerschot,cyrrlv6l1onld5x247w1q1jlr,1,1,Defender,Centre/Right,NaN,48,NaN,12,1,43,3,NaN,8,59,47,90,21,5,6,15,2,5,NaN,4,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,12,BEL,Challenger_Pro_League
D. Tshimanga,3krbtvbsbwqscf0tfi5i4nxed,Beerschot,cyrrlv6l1onld5x247w1q1jlr,2,1,Midfielder,Left,NaN,34,1,3,2,16,NaN,1,18,38,16,90,14,7,3,22,8,11,1,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,11,BEL,Challenger_Pro_League
W. Cagro,a5vn2mnrgj73rtfyt5n61g12i,Beerschot,cyrrlv6l1onld5x247w1q1jlr,2,NaN,Midfielder,Left/Centre,NaN,56,NaN,NaN,2,34,1,NaN,23,65,37,89,16,8,3,29,11,16,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,1,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,10,BEL,Challenger_Pro_League
R. Sanusi,cfxzvlgvt9jj17qxq41t9sxcl,Beerschot,cyrrlv6l1onld5x247w1q1jlr,1,NaN,Midfielder,Centre/Right,NaN,95,NaN,5,9,54,2,NaN,48,106,56,90,36,13,7,61,21,27,1,NaN,4,3,NaN,1,NaN,NaN,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,16,BEL,Challenger_Pro_League
S. Michez,dzl3nhd1wmcttn6qkm0sqb7ro,Beerschot,cyrrlv6l1onld5x247w1q1jlr,3,NaN,Midfielder,Right,NaN,31,2,5,3,16,NaN,1,15,37,17,84,6,5,4,21,8,11,1,NaN,1,4,1,1,1,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,10,BEL,Challenger_Pro_League
T. Verlinden,6g9x1y7xmjzwhk646v1iyuup5,Beerschot,cyrrlv6l1onld5x247w1q1jlr,3,NaN,Striker,Left/Centre,NaN,29,NaN,2,1,12,NaN,NaN,19,34,13,90,8,2,4,26,11,13,NaN,NaN,NaN,3,NaN,3,NaN,5,7,4,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,15,BEL,Challenger_Pro_League
A. Kosiah,f07j2ge60cbdp3bcys4cx18iy,Beerschot,cyrrlv6l1onld5x247w1q1jlr,5,NaN,Striker,Centre,NaN,14,NaN,5,2,5,NaN,NaN,9,20,7,76,3,1,2,13,5,8,1,2,1,2,NaN,NaN,NaN,2,4,2,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,343,1,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,9,BEL,Challenger_Pro_League
T. Reyners,3h06pclx1wborpmnwg52rway2,Beerschot,cyrrlv6l1onld5x247w1q1jlr,2,1,Striker,Centre/Right,NaN,6,NaN,1,2,2,NaN,NaN,4,8,2,45,1,NaN,2,8,1,2,NaN,1,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,6,BEL,Challenger_Pro_League
C. Keïta,eliwxex2d6793ejmwpkrhl6qy,Beerschot,cyrrlv6l1onld5x247w1q1jlr,2,NaN,Substitute,NaN,Attacker,4,1,1,1,2,NaN,NaN,3,5,2,14,1,NaN,NaN,4,2,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,4,BEL,Challenger_Pro_League
B. Lathouwers,8r3r6z1khjq55pweqzfqezpm2,Beerschot,cyrrlv6l1onld5x247w1q1jlr,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,NaN,BEL,Challenger_Pro_League
M. Nzita,e6q4f5xvhd5db3uv3h6ke68yx,Beerschot,cyrrlv6l1onld5x247w1q1jlr,4,NaN,Substitute,NaN,Defender,15,2,1,3,10,2,NaN,6,18,11,45,3,1,2,9,4,6,1,NaN,1,NaN,NaN,2,NaN,1,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,9,BEL,Challenger_Pro_League
F. Nzouango,cjyx3idwhfh9v4qm1nbejzf56,Beerschot,cyrrlv6l1onld5x247w1q1jlr,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,NaN,BEL,Challenger_Pro_League
B. Pauwels,qx44xpf889ysyh0yh20uketw,Beerschot,cyrrlv6l1onld5x247w1q1jlr,5,NaN,Substitute,NaN,Attacker,14,5,3,1,4,NaN,2,10,16,5,45,1,NaN,1,11,8,9,2,1,2,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,8,BEL,Challenger_Pro_League
A. Van Himbeeck,d03x2g68210y8houd0zimecr8,Beerschot,cyrrlv6l1onld5x247w1q1jlr,NaN,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,NaN,NaN,1,NaN,2,3,NaN,1,3,NaN,2,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,1,BEL,Challenger_Pro_League
M. Weymans,73g7emt47agukey5jmc78zaol,Beerschot,cyrrlv6l1onld5x247w1q1jlr,1,NaN,Substitute,NaN,Defender,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,6,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,1,BEL,Challenger_Pro_League
A. Saussez,32f58gpmwnqvfhzkfodzfy11x,Francs Borains,5g75yizfkepv8ez7027z9p5pd,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,4,2,7,2,NaN,4,11,10,90,25,11,10,21,2,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,20,BEL,Challenger_Pro_League
T. Mpati,88o1ipec2dx46wviavzc0ftud,Francs Borains,5g75yizfkepv8ez7027z9p5pd,7,1,Defender,Left,NaN,22,1,4,1,10,2,NaN,12,30,14,90,17,6,4,16,7,11,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,12,BEL,Challenger_Pro_League
S. Obissa,24ir6fhzajcl7kb4fwldcel4a,Francs Borains,5g75yizfkepv8ez7027z9p5pd,3,2,Defender,Left/Centre,NaN,23,NaN,3,1,13,4,NaN,13,31,17,90,18,5,4,17,3,5,NaN,1,NaN,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,8,BEL,Challenger_Pro_League
L. Malungu,7ctw5n27hwbomtnltmd5qryms,Francs Borains,5g75yizfkepv8ez7027z9p5pd,3,2,Defender,Centre/Right,NaN,16,NaN,NaN,NaN,13,4,NaN,5,22,14,90,14,6,5,11,3,6,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,7,BEL,Challenger_Pro_League
M. Francotte,a44s602lza399we0xg5h3dhih,Francs Borains,5g75yizfkepv8ez7027z9p5pd,2,1,Defender,Right,NaN,11,NaN,1,2,7,1,NaN,6,12,7,82,6,4,5,9,3,3,1,NaN,1,4,2,4,2,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,6,BEL,Challenger_Pro_League
M. Healy,efttuu0mocegmq632ywuwrpm2,Francs Borains,5g75yizfkepv8ez7027z9p5pd,4,NaN,Midfielder,Left/Centre,NaN,33,1,3,3,18,2,1,18,42,22,90,16,9,5,23,7,11,2,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,1,3,NaN,NaN,1,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,10,BEL,Challenger_Pro_League
T. Diallo,6lvoi2eszuxga4ae62ky1vris,Francs Borains,5g75yizfkepv8ez7027z9p5pd,3,1,Midfielder,Centre,NaN,7,NaN,3,NaN,8,NaN,NaN,NaN,10,8,61,4,2,5,3,NaN,3,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,3,BEL,Challenger_Pro_League
M. Itrak,1pj7smyhf736r5pf21m6mmulm,Francs Borains,5g75yizfkepv8ez7027z9p5pd,3,1,Midfielder,Centre/Right,NaN,16,NaN,1,NaN,9,NaN,NaN,7,19,9,90,7,5,3,10,5,7,NaN,NaN,NaN,3,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,5,BEL,Challenger_Pro_League
C. Lavie,30dhygdloxn7mbe429w31bd91,Francs Borains,5g75yizfkepv8ez7027z9p5pd,7,2,Striker,Left/Centre,NaN,10,1,2,1,1,NaN,NaN,9,19,2,90,8,4,1,18,6,13,2,1,2,1,NaN,1,NaN,3,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,19,BEL,Challenger_Pro_League
T. Chevalier,6bwdeulsld9d0ylx6o66478wl,Francs Borains,5g75yizfkepv8ez7027z9p5pd,9,NaN,Striker,Centre,NaN,7,4,3,1,6,1,NaN,4,14,8,90,8,3,2,12,3,6,1,1,1,NaN,2,1,2,3,6,3,NaN,1,NaN,1,NaN,NaN,NaN,2,2,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,17,BEL,Challenger_Pro_League
C. Tainmont,2zvljkgdu58x9ar4x9yl3bhlh,Francs Borains,5g75yizfkepv8ez7027z9p5pd,8,6,Striker,Centre/Right,NaN,11,NaN,7,4,4,1,NaN,7,20,4,82,8,4,3,18,7,12,NaN,2,NaN,2,4,1,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,14,BEL,Challenger_Pro_League
H. Chaabi,447ixq8n10s22eijr0rxayswl,Francs Borains,5g75yizfkepv8ez7027z9p5pd,NaN,NaN,Substitute,NaN,Attacker,2,NaN,1,1,1,NaN,NaN,1,4,1,8,1,1,3,3,1,3,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,4,BEL,Challenger_Pro_League
A. Curci,692c3tdqbnhmkvsnwipgry3qi,Francs Borains,5g75yizfkepv8ez7027z9p5pd,1,1,Substitute,NaN,Attacker,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,1,BEL,Challenger_Pro_League
Ouparine Djoco,a0rtzwzmnn4wj58rdrj95rvft,Francs Borains,5g75yizfkepv8ez7027z9p5pd,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Beerschot vs Francs Borains,2dlxwrgx4gfxncjkvjcn2wpas,2023-09-02,NaN,BEL,Challenger_Pro_League
