id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName
6gdoxudvl1rgcn7d19e89p9ed,Gaëtan,Perrin,Gaëtan,Perrin,Male,G. Perrin,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,1996-06-07,Lyon,France,7gww28djs405rfga69smki84o,169.0,63.0,right,10.0,2021-07-01Z,2025-07-23Z,active,no,NaN
6gsag5oa1y5qwgz2nd4xtw5qs,Ange-Loïc,N’Gatta,Ange-Loïc,N’Gatta,Male,A. N’Gatta,Côte d'Ivoire,tin6kf561ywonqan0mettr98,France,7gww28djs405rfga69smki84o,Defender,player,2003-12-11,Orléans,France,7gww28djs405rfga69smki84o,175.0,67.0,right,24.0,2023-07-01Z,2025-06-30Z,active,no,NaN
6l4joooognq9a2zi3b521dhey,Ousmane,Camara,Ousmane,Camara,Male,O. Camara,Guinea,4i9sg55wigitrfx7290f59ceo,France,7gww28djs405rfga69smki84o,Attacker,player,2001-11-03,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,176.0,90.0,right,28.0,2022-08-04Z,2024-01-24Z,active,no,NaN
6sp9r67d1qbx0r7c1xxc6s9g5,Christophe,Pélissier,Christophe,Pélissier,Male,C. Pélissier,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1965-10-05,Revel,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2022-10-26Z,NaN,active,yes,NaN
6ypo3vp0zupq6s1jbk8rbmq51,Jubal,Rocha Mendes Júnior,Jubal Rocha,Mendes Júnior,Male,Jubal,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,1993-08-29,Inhumas,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,190.0,79.0,right,4.0,2020-09-03Z,2025-05-31Z,active,no,Jubal
7pv3n0vj8243p1di16regotsl,Nuno Miguel,da Costa Jóia,Nuno Miguel,da Costa Jóia,Male,Nuno da Costa,Cabo Verde,7235kgq23bu1v4qwk491u58h0,France,7gww28djs405rfga69smki84o,Attacker,player,1991-02-10,Praia,Cabo Verde,7235kgq23bu1v4qwk491u58h0,184.0,70.0,right,9.0,2022-08-05Z,2023-09-12Z,active,no,Nuno da Costa
81yqeo02okqakoiura0wnxv1m,Paul,Joly,Paul,Joly,Male,P. Joly,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2000-06-07,Orléans,France,7gww28djs405rfga69smki84o,182.0,75.0,left,26.0,2023-07-01Z,2025-08-26Z,active,no,NaN
8ejmpj53imcpmo8vqxorlq0ic,Nathan,Buayi-Kiala,Nathan,Buayi-Kiala,Male,N. Buayi-Kiala,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2004-02-29,Lille,France,7gww28djs405rfga69smki84o,177.0,75.0,right,8.0,2023-07-07Z,2024-06-30Z,active,no,NaN
8l4zpwpuml4pfvsiixprwu978,Jean-Marie,Stephanopoli,Jean-Marie,Stéphanopoli,Male,J. Stephanopoli,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,assistant coach,1972-08-27,NaN,France,7gww28djs405rfga69smki84o,183.0,NaN,NaN,NaN,2022-10-26Z,NaN,active,yes,NaN
990dx5flmkbre1lan4s0n0o2x,Ousoumane,Camara,Ousoumane,Camara,Male,O. Camara,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2001-03-11,Cergy-Pontoise,France,7gww28djs405rfga69smki84o,184.0,80.0,right,NaN,2019-07-01Z,2024-08-28Z,active,no,NaN
9br3ebcuzl5b755kwuxgey3md,Hamza,Sakhi,Hamza,Sakhi,Male,H. Sakhi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Midfielder,player,1996-06-07,Rabat,Morocco,2xdcc39z1k79pnjbtn9x31wdh,176.0,69.0,right,22.0,2019-07-01Z,2023-08-17Z,active,no,NaN
ad7kqqrf4k5a4icsct7dk5vdg,Rayan Edwards,Kwedi Mandengue,Rayan,Mandengue,Male,R. Mandengue,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Attacker,player,2006-01-06,Douala,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,right,NaN,2024-01-05Z,2025-09-04Z,active,no,NaN
ak8gdh571661ewhekl0517vmx,Sonny Patrick Arotiana,Laiton,Sonny,Laiton,Male,S. Laiton,Madagascar,4pidpq12frm06h0wij6mzhhdz,France,7gww28djs405rfga69smki84o,Goalkeeper,player,2000-01-28,Saint-Louis,Réunion,6spv9c500ltz9ri5ssphj8fih,191.0,87.0,right,30.0,2023-07-01Z,2024-07-01Z,active,no,NaN
aujgya83jg4eylvm7hjjbbasq,Lassine Fanta Mady,Sinayoko,Lassine,Sinayoko,Male,L. Sinayoko,Mali,d0v29nncgikdswlxpdq553zz,France,7gww28djs405rfga69smki84o,Attacker,player,1999-12-08,Bamako,Mali,d0v29nncgikdswlxpdq553zz,186.0,81.0,right,17.0,2019-07-01Z,NaN,active,yes,NaN
baogzi00mwdclwbvkd618evv9,Rayan Ny Aina Arnaldo,Raveloson,Rayan,Raveloson,Male,R. Raveloson,Madagascar,4pidpq12frm06h0wij6mzhhdz,France,7gww28djs405rfga69smki84o,Midfielder,player,1997-01-16,Anosibe Ifanja,Madagascar,4pidpq12frm06h0wij6mzhhdz,182.0,73.0,right,97.0,2022-08-04Z,2025-01-18Z,active,no,NaN
cglp4k40r1t672m7j0eb5ktsl,Donovan René,Léon,Donovan,Léon,Male,D. Léon,French Guiana,7hfpv914wxvnf77qk026ze0bh,France,7gww28djs405rfga69smki84o,Goalkeeper,player,1992-11-03,Cayenne,French Guiana,7hfpv914wxvnf77qk026ze0bh,187.0,94.0,right,16.0,2020-07-01Z,NaN,active,yes,NaN
co59rv08x22hk5itwibbwq191,Gauthier,Hein,Gauthier,Hein,Male,G. Hein,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1996-08-07,Thionville,France,7gww28djs405rfga69smki84o,170.0,65.0,left,7.0,2020-07-01Z,2024-08-15Z,active,no,NaN
d1p2ke2ry7g9zfjfh93xmjvxm,Issa,Soumaré,Issa,Soumaré,Male,I. Soumaré,Senegal,6hhqyhr5cwq2pfprlazyposyk,Mauritania,fddgtcs6irg28x9oqietkb6x,Attacker,player,2000-10-10,Podor,Senegal,6hhqyhr5cwq2pfprlazyposyk,182.0,78.0,right,75.0,2024-01-12Z,2024-06-30Z,active,no,NaN
d3yuccew2utktz8wt1stjd5n9,Raphaël,Adicéam,Raphaël,Adicéam,Male,R. Adiceam,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1990-07-03,Argenteuil,France,7gww28djs405rfga69smki84o,179.0,73.0,left,37.0,2023-09-21Z,2025-06-30Z,active,no,NaN
dgg7p77rms6h6d1fc4g3i3k0k,Tidiane,Diawara,Tidiane,Diawara,Male,T. Diawara,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,2005-04-29,NaN,France,7gww28djs405rfga69smki84o,188.0,NaN,right,22.0,2024-01-09Z,2024-07-01Z,active,no,NaN
ebx4h86svfnvegspalqgxqfah,Elisha,Owusu,Elisha,Owusu,Male,E. Owusu,Ghana,2q2sw72utw5gu9t5y4knckwba,France,7gww28djs405rfga69smki84o,Midfielder,player,1997-11-07,Montreuil,France,7gww28djs405rfga69smki84o,182.0,72.0,right,42.0,2023-01-17Z,NaN,active,yes,NaN
epm5q1bte6c7heozsr1fc10ix,Assane,Dioussé El Hadji,Assane,Dioussé,Male,A. Dioussé,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,1997-09-20,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,175.0,68.0,left,18.0,2023-08-10Z,NaN,active,yes,NaN
ulqazti394q5bbzc4pblidat,Ado,Onaiwu,Ado,Onaiwu,Male,A. Onaiwu,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Attacker,player,1995-11-08,Kamikawa,Japan,lxyibh89lpdc0bfian1nx0xq,180.0,75.0,right,45.0,2023-08-28Z,2025-09-01Z,active,no,NaN
14kzpv6rl8khx23co0doi4gyx,Taylor,Luvambo,Taylor,Luvambo,Male,T. Luvambo,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,1999-07-05,Saint-Denis,France,7gww28djs405rfga69smki84o,180.0,75.0,right,23.0,2022-07-01Z,2025-06-30Z,active,no,NaN
14shspwzw6jt6xbu43ox74ct1,Victor,Lobry,Victor,Lobry,Male,V. Lobry,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1995-06-16,Soissons,France,7gww28djs405rfga69smki84o,181.0,74.0,left,22.0,2024-01-20Z,2024-06-30Z,active,no,NaN
21kiyrclsze4durklsbobc8h5,Maxime,Sivis,Maxime,Sivis,Male,M. Sivis,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,1998-04-01,Cholet,France,7gww28djs405rfga69smki84o,173.0,73.0,right,27.0,2021-07-01Z,2024-06-30Z,active,no,NaN
2jdpzbuyqfyh85d1tzgwb3tud,Abdallah,Ndour,Abdallah,Ndour,Male,A. Ndour,Senegal,6hhqyhr5cwq2pfprlazyposyk,France,7gww28djs405rfga69smki84o,Defender,player,1993-12-20,Rufisque,Senegal,6hhqyhr5cwq2pfprlazyposyk,180.0,70.0,left,12.0,2023-07-27Z,2025-04-01Z,retired,no,NaN
2mcmtd938ghenrhl2j6wt15ux,Mehdi,Merghem,Mehdi,Merghem,Male,M. Merghem,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Attacker,player,1997-07-19,Aubervilliers,France,7gww28djs405rfga69smki84o,178.0,70.0,left,10.0,2021-07-01Z,2024-09-02Z,active,no,NaN
3a824tw9h8fjor1rvh5jlkju2,Théo Philippe,Le Normand,Théo,Le Normand,Male,T. Le Normand,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2000-08-08,Rennes,France,7gww28djs405rfga69smki84o,180.0,76.0,right,13.0,2023-02-01Z,2024-06-30Z,active,no,NaN
3c09k31z3zkiu88vy4ls9jh1w,Idriss,Planeix,Idriss,Planeix,Male,I. Planeix,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Defender,player,2007-01-15,NaN,France,7gww28djs405rfga69smki84o,186.0,73.0,right,NaN,2024-02-01Z,NaN,active,yes,NaN
3cy6mfbd2vlj9fa1xz2ow3949,Teddy Henry Guy,Bartouche-Selbonne,Teddy,Bartouche-Selbonne,Male,T. Bartouche-Selbonne,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,France,7gww28djs405rfga69smki84o,Goalkeeper,player,1997-06-05,Lagny-sur-Marne,France,7gww28djs405rfga69smki84o,178.0,70.0,right,1.0,2023-08-01Z,NaN,active,yes,NaN
3pkte47equ9cep92hbgmbfmxh,Gaëtan,Courtet,Gaëtan,Courtet,Male,G. Courtet,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,1989-02-22,Lorient,France,7gww28djs405rfga69smki84o,180.0,76.0,both,18.0,2022-08-11Z,2024-01-02Z,active,no,NaN
3sbvdcd7kb2jf913f75jz0wr9,Pierre,Lemonnier,Pierre,Lemonnier,Male,P. Lemonnier,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1993-07-06,Rennes,France,7gww28djs405rfga69smki84o,184.0,81.0,right,24.0,2021-07-21Z,2025-02-03Z,active,no,NaN
3z8y6sisrjl8upemu9mmjr07p,Enzo,Basilio,Enzo,Basilio,Male,E. Basilio,France,7gww28djs405rfga69smki84o,Italy,25f2cmb2r8mk5rj92tzer6kvv,Goalkeeper,player,1994-10-03,Dijon,France,7gww28djs405rfga69smki84o,187.0,75.0,right,16.0,2020-07-01Z,2025-07-11Z,active,no,NaN
4serrd1jtt4g5mof66mqxnbv9,Dylan,Louiserre,Dylan,Louiserre,Male,D. Louiserre,France,7gww28djs405rfga69smki84o,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Midfielder,player,1995-02-02,Saint-Aubin,France,7gww28djs405rfga69smki84o,172.0,63.0,right,4.0,2022-07-01Z,NaN,active,yes,NaN
5au9yzd2h90bsd1cu1tzwbgus,Hady,Camara,Hady,Camara,Male,H. Camara,France,7gww28djs405rfga69smki84o,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2002-01-17,Paris,France,7gww28djs405rfga69smki84o,197.0,82.0,left,5.0,2023-07-01Z,2024-06-30Z,active,no,Hady Camara
5dgkxz69k6jmim0ryl5fgiqga,Amine,El Ouazzani,Amine,El Ouazzani,Male,A. El Ouazzani,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Attacker,player,2001-07-15,Grenoble,France,7gww28djs405rfga69smki84o,188.0,64.0,right,9.0,2022-12-25Z,2024-06-30Z,active,no,NaN
5ppah94czy9bufczlr3alb9m2,Florent,Duparchy,Florent,Duparchy,Male,F. Duparchy,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,2000-06-20,Lyon,France,7gww28djs405rfga69smki84o,187.0,NaN,right,NaN,2023-07-03Z,2023-12-31Z,active,no,NaN
5so1hcxftbnbvgqyxpzw6nomi,Sohaib,Nair,Sohaib,Nair,Male,S. Nair,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Defender,player,2002-04-23,Saint-Denis,France,7gww28djs405rfga69smki84o,183.0,75.0,right,34.0,2023-07-18Z,NaN,active,yes,NaN
6nb6cl1seylr58pj4s3itc3my,Baptiste,Roux,Baptiste,Roux,Male,B. Roux,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1999-11-26,NaN,France,7gww28djs405rfga69smki84o,190.0,79.0,left,2.0,2019-07-01Z,2024-06-30Z,active,no,NaN
6zg0ooawr4hre3vfysvykwz6c,Matthis,Riou,Matthis,Riou,Male,M. Riou,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2001-01-19,NaN,France,7gww28djs405rfga69smki84o,181.0,77.0,right,26.0,2021-07-01Z,2025-06-30Z,active,no,NaN
7yzp9m823k72isgfqr3jong0l,Lebogang Lelani,Phiri,Lebogang,Phiri,Male,L. Phiri,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,NaN,Midfielder,player,1994-11-09,Johannesburg,South Africa,1kiwby3xmt97m3ejw76qs4i6k,173.0,63.0,right,18.0,2024-02-01Z,2025-06-30Z,active,no,NaN
8dr05wfnnuqz08r83nrvammeh,Donatien,Gomis,Donatien,Gomis,Male,D. Gomis,Senegal,6hhqyhr5cwq2pfprlazyposyk,France,7gww28djs405rfga69smki84o,Defender,player,1994-11-07,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,188.0,85.0,right,7.0,2022-07-01Z,NaN,active,yes,NaN
8ric1hzo1jrky3ab12vizknvt,Kalidou,Sidibé,Kalidou,Sidibé,Male,K. Sidibé,Mali,d0v29nncgikdswlxpdq553zz,France,7gww28djs405rfga69smki84o,Midfielder,player,1999-01-28,NaN,France,7gww28djs405rfga69smki84o,200.0,90.0,right,8.0,2023-08-21Z,NaN,active,yes,NaN
98gedv62d7x7yg38aonja1ec5,Jonathan Damián,Iglesias Abreu,Jonathan,Iglesias,Male,J. Iglesias,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,France,7gww28djs405rfga69smki84o,Midfielder,player,1988-12-17,Montevideo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,170.0,69.0,right,19.0,2023-07-03Z,2024-06-30Z,active,no,NaN
98lf64kqitabmn5rdy5ms1rmc,Noah,Marec,Noah,Marec,Male,N. Marec,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,2004-08-25,Brest,France,7gww28djs405rfga69smki84o,193.0,76.0,right,40.0,2023-07-01Z,NaN,active,yes,NaN
9k8zmlixgthv1pw9hyitzpt6,Lucas,Maronnier,Lucas,Maronnier,Male,L. Maronnier,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2000-03-09,NaN,France,7gww28djs405rfga69smki84o,172.0,64.0,right,31.0,2022-01-21Z,2025-06-30Z,active,no,NaN
a4w6rw1ojd6o5tbwky9kqhiax,Lenny,Vallier,Lenny,Vallier,Male,L. Vallier,France,7gww28djs405rfga69smki84o,Martinique,1eb70pvuqssbbg3yamdba5ie5,Defender,player,1999-04-24,Stains,France,7gww28djs405rfga69smki84o,178.0,72.0,left,6.0,2023-07-18Z,2025-06-30Z,active,no,NaN
aa1jdrtg1sjjl4z79jmv53fje,Jacques-Julien,Siwe,Jacques,Siwe,Male,J. Siwe,France,7gww28djs405rfga69smki84o,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2001-07-29,Saint-Maurice,France,7gww28djs405rfga69smki84o,183.0,68.0,right,17.0,2022-12-23Z,2025-09-11Z,active,no,NaN
b11n7zpp3z2qw54e1765kcmhh,Vincent,Manceau,Vincent,Manceau,Male,V. Manceau,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1989-07-10,Angers,France,7gww28djs405rfga69smki84o,177.0,70.0,right,15.0,2022-07-20Z,2024-06-30Z,active,no,NaN
b62ht99k43k1p3c1lpl45or85,Baptiste,Guillaume,Baptiste,Guillaume,Male,B. Guillaume,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1995-06-16,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,86.0,right,21.0,2022-07-01Z,2024-06-24Z,active,no,NaN
c51pu7nuihrg0l44had8hdpsl,Stéphane,Dumont,Stéphane,Dumont,Male,S. Dumont,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1982-09-06,Seclin,France,7gww28djs405rfga69smki84o,183.0,80.0,NaN,NaN,2021-05-27Z,2024-05-29Z,active,no,NaN
c95rs02m9val77b1sjxt1j7c9,Babacar,Niasse Mbaye,Babacar,Niasse,Male,B. Niasse,Mauritania,fddgtcs6irg28x9oqietkb6x,Senegal,6hhqyhr5cwq2pfprlazyposyk,Goalkeeper,player,1996-12-20,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,195.0,64.0,right,30.0,2023-07-21Z,2025-06-30Z,active,no,NaN
cd106mibihem3hug35zbdmcmi,Arthur,Vitelli,Arthur,Vitelli,Male,A. Vitelli,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2000-06-04,Dijon,France,7gww28djs405rfga69smki84o,189.0,80.0,NaN,3.0,2023-07-01Z,2023-08-29Z,active,no,NaN
dt97y5xnm45fh9wf0w9h4sxuy,Amadou,Sagna,Amadou,Sagna,Male,A. Sagna,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,1999-06-10,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,172.0,71.0,right,11.0,2023-07-06Z,NaN,active,yes,NaN
e7y864a5ba5mxozxq3yms1ogk,Rayan,Touzghar,Rayan,Touzghar,Male,R. Touzghar,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Midfielder,player,2003-10-27,NaN,France,7gww28djs405rfga69smki84o,182.0,74.0,left,NaN,2024-02-01Z,2025-01-27Z,active,no,NaN
egiggcqmuwmt7lahjqy70ozbp,Ayman,Ben Mohamed,Ayman,Ben Mohamed,Male,A. Ben Mohamed,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Defender,player,1994-12-08,London,England,1fk5l4hkqk12i7zske6mcqju6,175.0,74.0,left,25.0,2023-07-31Z,2024-06-30Z,active,no,NaN
eq53al90qw489fkcmrin5nmga,Severin Sabri,Guendouz,Sabri,Guendouz,Male,S. Guendouz,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,player,2000-02-09,Cambrai,France,7gww28djs405rfga69smki84o,180.0,64.0,both,32.0,2023-07-18Z,2025-06-30Z,active,no,NaN
es8xeko9cu9hvx5smdxiqan84,Hugo,Picard,Hugo,Picard,Male,H. Picard,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2003-05-09,Torfou,France,7gww28djs405rfga69smki84o,168.0,68.0,right,20.0,2022-10-03Z,2025-07-24Z,active,no,NaN
etuop65256wtkzvguwjcfop91,Maxime,Barthelmé,Maxime,Barthelmé,Male,M. Barthelmé,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1988-09-08,Sartrouville,France,7gww28djs405rfga69smki84o,172.0,73.0,left,28.0,2021-07-05Z,2024-06-30Z,active,no,NaN
w1txc1oxmf9y0fq9nmsd0mw9,Ugo Philippe,Bonnet,Ugo,Bonnet,Male,U. Bonnet,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,1993-09-17,Montpellier,France,7gww28djs405rfga69smki84o,181.0,73.0,right,29.0,2024-02-01Z,2024-06-30Z,active,no,NaN
1iawtsm8hqaczx4awpv9byz9w,Danel Jordan,Dongmo,Danel,Dongmo,Male,D. Dongmo,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Midfielder,player,2001-01-31,Douala,Cameroon,4eb9feio6u267dd1jcwaf38mt,182.0,NaN,left,31.0,2022-08-06Z,2024-06-30Z,active,no,NaN
1jbm4rhckr1gmwld08ey819m,Ante,Palaversa,Ante,Palaversa,Male,A. Palaversa,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Midfielder,player,2000-04-06,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,187.0,77.0,right,15.0,2022-08-31Z,2024-08-08Z,active,no,NaN
1nqq8ozzt541w68fiy098pyc4,Tom,Akpakoun,Tom,Akpakoun,Male,T. Akpakoun,France,7gww28djs405rfga69smki84o,Benin,3o5wco7tkqgfmys9exmt5fo2h,Defender,player,2005-04-22,Nîmes,France,7gww28djs405rfga69smki84o,174.0,NaN,right,NaN,2024-05-02Z,NaN,active,yes,NaN
1v38uy0sm72xjwa0yvlkpsc9g,Wylan,Pierrilus,Wylan,Pierrilus,Male,W. Pierrilus,France,7gww28djs405rfga69smki84o,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Attacker,player,2006-01-01,Champigny-sur-Marne,France,7gww28djs405rfga69smki84o,NaN,NaN,right,NaN,2024-03-05Z,2025-07-31Z,active,no,NaN
2f55zzf170itwo2s0saz5anf8,Noah,Medalli,NaN,NaN,Male,N. Medalli,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2005-01-24,Champigny-sur-Marne,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2023-11-17Z,2023-12-31Z,active,no,NaN
2ri663cf9ev3wiyuk73e83zf8,Rudy Seimao Erolde,Kohon,Rudy,Kohon,Male,R. Kohon,France,7gww28djs405rfga69smki84o,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2004-05-23,Paris,France,7gww28djs405rfga69smki84o,187.0,74.0,right,36.0,2021-08-06Z,2024-08-27Z,active,no,NaN
2yluqqe96lje74ikdwnoi7x90,Eric,N'jo,Eric,N'jo,Male,E. N'jo,France,7gww28djs405rfga69smki84o,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2004-06-01,Sens,France,7gww28djs405rfga69smki84o,195.0,80.0,right,37.0,2022-03-05Z,2024-06-30Z,active,no,NaN
338zna3d2j9n45nqxkdjwdkpg,Noa,Cervantes,Noa,Cervantes,Male,N. Cervantes,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Attacker,player,2003-04-16,NaN,France,7gww28djs405rfga69smki84o,178.0,NaN,left,26.0,2023-07-21Z,2024-01-10Z,active,no,NaN
3h3g7sne1jjevj0mwyliehm95,Rominigue,Kouamé N'Guessan,Rominigue,Kouamé,Male,R. Kouamé,Mali,d0v29nncgikdswlxpdq553zz,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,1996-12-17,Lopou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,177.0,68.0,left,6.0,2021-07-02Z,2023-09-01Z,active,no,NaN
3o70kdbjt6w1aw7rkq3a4fecq,Doğan,Alemdar,Dogan,Alemdar,Male,D. Alemdar,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,NaN,Goalkeeper,player,2002-10-29,Kayseri,Türkiye,6kd6webenogylfgwt2aa9l6vx,192.0,78.0,right,38.0,2023-07-05Z,2024-06-30Z,active,no,NaN
3o7ktan6n28fn5fj7gel6qead,Youssouf Yacoub,M'Changama,Youssouf,M'Changama,Male,Y. M'Changama,Comoros,40fy8dkxp9lwfufwmbnctzlz6,France,7gww28djs405rfga69smki84o,Midfielder,player,1990-08-29,Marseille,France,7gww28djs405rfga69smki84o,175.0,69.0,right,10.0,2023-09-01Z,2025-06-30Z,active,no,NaN
3r0zrk71q71wjv2fqiu7qq2ok,Kouadou Jaurès,Assoumou,Kouadou,Assoumou,Male,J. Assoumou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,2002-10-17,Dabou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,182.0,NaN,right,40.0,2023-07-19Z,NaN,active,yes,NaN
3vs3f8vdnyfkmtwc3h0z920wk,Sankhoun,Bocoum Diawara,Sankhoun,Diawara,Male,S. Diawara,France,7gww28djs405rfga69smki84o,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2006-01-13,Paris,France,7gww28djs405rfga69smki84o,188.0,NaN,left,NaN,2024-05-02Z,NaN,active,yes,NaN
4130y38aq5jzo1jqi4buucn4k,Alexis,Lefebvre,Alexis,Lefebvre,Male,A. Lefebvre,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,2003-05-21,Vernon,France,7gww28djs405rfga69smki84o,166.0,65.0,right,34.0,2023-07-01Z,2024-01-14Z,active,no,NaN
44hbi5o02x1tgn95h0q62gmzu,Levi Jeremiah,Lumeka,Levi,Lumeka,Male,L. Lumeka,England,1fk5l4hkqk12i7zske6mcqju6,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1998-09-05,Beckton,England,1fk5l4hkqk12i7zske6mcqju6,170.0,66.0,right,44.0,2022-07-01Z,2023-08-11Z,active,no,NaN
49a9iffawhh36qev0fguqu4us,Junior,Olaïtan Ishola,Junior,Olaïtan,Male,J. Olaïtan,Benin,3o5wco7tkqgfmys9exmt5fo2h,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2002-05-09,Porto-Novo,Benin,3o5wco7tkqgfmys9exmt5fo2h,174.0,72.0,right,23.0,2023-09-01Z,2024-06-30Z,active,no,NaN
4dg25bhb1nfoaq9top3x28ic5,Alou,Diarra,Alou,Diarra,Male,A. Diarra,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1981-07-15,Villepinte,France,7gww28djs405rfga69smki84o,190.0,79.0,right,NaN,2023-12-01Z,2023-12-06Z,active,no,Alou Diarra
4flkjaqzm2oqc51xn8sstjg9g,Mathis,Hamdi,Mathis,Hamdi,Male,M. Hamdi,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,2003-10-18,Créteil,France,7gww28djs405rfga69smki84o,180.0,67.0,left,32.0,2022-03-11Z,NaN,active,yes,NaN
