id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,knownName
f3h1bxnw3fq8m10ck132bic4p,Peter,Vindahl Jensen,Peter,Vindahl,Male,P. Vindahl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Goalkeeper,player,1998-02-16,Helsingør,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,89.0,right,1.0,2023-07-25Z,active,no,2024-06-30Z,NaN
zijwxpmk1r3exjrse7sjoxgq,Jakub,Surovčík,Jakub,Surovcík,Male,J. Surovčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Goalkeeper,player,2002-06-28,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,44.0,2023-07-01Z,active,yes,NaN,NaN
1k5zztvvduo52e0vjhxqs9tnu,Matyáš,Kozák,Matyás,Kozák,Male,M. Kozák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,2001-05-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,20.0,2023-07-15Z,active,no,2024-06-20Z,NaN
1kb5noquewdka7zi5v6mvup9m,Vojtěch,Novák,Vojtech,Novák,Male,V. Novák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2002-01-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,155.0,43.0,left,11.0,2022-07-01Z,active,yes,NaN,NaN
21iixtvt80wpzqad9x3qghlux,David,Huf,David,Huf,Male,D. Huf,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1999-01-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,29.0,2024-01-25Z,active,no,2024-06-30Z,NaN
2jtsn4w1j0qp3hhw0oycnbnfu,Michal,Beran,Michal,Beran,Male,M. Beran,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2000-08-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,167.0,58.0,NaN,6.0,2022-02-04Z,active,no,2024-06-30Z,NaN
2rldoenow9fyw44hbvoujixg5,Matěj,Hybš,Matej,Hybs,Male,M. Hybš,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1993-01-03,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,181.0,67.0,left,7.0,2023-07-01Z,active,yes,NaN,NaN
31cb0xwwh952xgp2d2tbbnc9h,Jaroslav,Veselý,Jaroslav,Vesely,Male,J. Veselý,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,coach,1977-08-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2022-04-01Z,active,yes,NaN,NaN
3rdx0lehyw5wnfh3anefcjnkk,Adam,Kadlec,Adam,Kadlec,Male,A. Kadlec,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2003-07-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,14.0,2021-04-30Z,active,yes,NaN,NaN
4b9bxb3uczx84zgihljmacqtx,David,Puškáč,David,Puskác,Male,D. Puškáč,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1993-05-14,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,189.0,NaN,NaN,24.0,2019-01-22Z,active,no,2024-06-21Z,NaN
4fh5dd2xqhgce3gzx3cgakv6d,Ondřej,Petrák,Ondrej,Petrák,Male,O. Petrák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1992-03-11,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,79.0,right,31.0,2022-01-29Z,active,yes,NaN,NaN
4x2pruxr0xnbly53li362s8np,Erich,Brabec,Erich,Brabec,Male,E. Brabec,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,assistant coach,1977-02-24,České Budějovice,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,84.0,right,NaN,2019-10-10Z,active,yes,NaN,NaN
4x37o66rhhiekoikaogr96ne1,Lukáš,Soukup,Lukás,Soukup,Male,L. Soukup,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1995-01-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,193.0,88.0,NaN,21.0,2022-02-08Z,active,no,2024-12-31Z,NaN
5gztqklqsxdb958o7uioojdud,Martin,Dostál,Martin,Dostál,Male,M. Dostál,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1989-09-23,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,73.0,right,16.0,2016-07-01Z,active,yes,2025-06-30Z,NaN
5mtibw2rru73iih54xg5jtre,Michal,Vrána,Michal,Vrána,Male,M. Vrána,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1999-06-18,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,68.0,NaN,NaN,2023-01-01Z,active,no,2023-07-28Z,NaN
5ox853udgbhtmp40d1cgbx1ih,Vojtěch,Smrž,Vojtech,Smrz,Male,V. Smrž,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1997-01-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,75.0,NaN,42.0,2023-08-29Z,active,yes,NaN,NaN
5u9sxfcws8lcjp02ws6wflw45,Michal,Reichl,Michal,Reichl,Male,M. Reichl,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1992-09-14,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,189.0,83.0,NaN,99.0,2023-07-12Z,active,yes,NaN,NaN
61vqg8nghobdb5fhr6kbmnyll,Jan,Matoušek,Jan,Matousek,Male,J. Matoušek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1998-05-09,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,176.0,NaN,right,10.0,2023-07-01Z,active,yes,NaN,NaN
7tckgj72097ijb773s0n3phxw,Radek,Lehovec,Radek,Lehovec,Male,R. Lehovec,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2001-12-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,77.0,2023-10-10Z,active,no,2024-06-30Z,NaN
7x1byyfgzq7nqd3qhm6pmfoph,Josef,Jindřišek,Josef,Jindrisek,Male,J. Jindřišek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1981-02-14,Plavy,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,80.0,right,4.0,2009-01-01Z,active,yes,NaN,NaN
8972qh4ybyfiq7n5dwy9zgudx,Martin,Jedlička,Martin,Jedlicka,Male,M. Jedlička,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1998-01-24,Pribram,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,NaN,NaN,36.0,2023-09-06Z,active,no,2024-02-09Z,NaN
8qo2ay0eobs7lyol641ljiv2t,Daniel,Köstl,Daniel,Köstl,Male,D. Köstl,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1998-05-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,81.0,NaN,23.0,2019-07-02Z,active,no,2024-06-15Z,NaN
8th1h67uitbd8iicy3su0du96,Denis,Vala,Denis,Vala,Male,D. Vala,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2000-10-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,18.0,2023-07-01Z,active,yes,NaN,NaN
9jh6n6ztbudt5aluf0ibzls6h,Erik,Prekop,Erik,Prekop,Male,E. Prekop,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Attacker,player,1997-10-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,77.0,NaN,33.0,2022-09-08Z,active,no,2024-06-21Z,NaN
9kjzskap2gy1pexzeeun8kq1h,Lukáš,Hůlka,Lukás,Hulka,Male,L. Hůlka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1995-03-31,Mladá Boleslav,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,70.0,NaN,28.0,2019-01-04Z,active,yes,NaN,NaN
9lgmu38j7uji6ia8jhqy5l785,Jan,Vondra,Jan,Vondra,Male,J. Vondra,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1995-09-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,22.0,2023-01-01Z,active,yes,NaN,NaN
b6z1sjmhr3ji05bya3xivdyc4,Darek,Farkaš,NaN,NaN,Male,D. Farkaš,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1999-01-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,66.0,2023-10-10Z,active,yes,NaN,NaN
babj40orc5toqwgircd8vmyac,Matěj,Kadlec,NaN,NaN,Male,M. Kadlec,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2002-04-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,3.0,2024-02-10Z,active,yes,NaN,NaN
bo8dbi6fmrx9nle376qpcy02d,Jan,Shejbal,Jan,Shejbal,Male,J. Shejbal,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1994-04-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,79.0,NaN,2.0,2023-02-15Z,active,yes,NaN,NaN
c5u4ottqlqgp7ymkot01rpbdh,Tomáš,Necid,Tomás,Necid,Male,T. Necid,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1989-08-13,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,84.0,right,37.0,2020-10-12Z,active,no,2024-06-26Z,NaN
c8ymcfou0m320vf45g6lrl6tx,Adam,Jánoš,Adam,János,Male,A. Jánoš,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1992-07-20,Uherské Hradiště,Czechia,5md5tpwr2nmqao528prx43jr7,172.0,69.0,NaN,8.0,2022-07-01Z,active,no,2024-12-31Z,NaN
cafkkaxe4b5ou0woqk1ul8zx1,Jan,Kovařík,Jan,Kovarík,Male,J. Kovařík,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1988-06-19,Most,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,82.0,left,12.0,2021-07-01Z,active,yes,NaN,NaN
cgd3nuem5k84aq4r8cla68zpx,Roman,Valeš,Roman,Vales,Male,R. Valeš,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1990-03-06,Rožďalovice,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,84.0,NaN,1.0,2018-07-02Z,active,no,2024-12-31Z,NaN
d1ygauq573y5qe8dqv25es3x1,Martin,Hála,Martin,Hála,Male,M. Hála,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1992-03-24,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,70.0,NaN,17.0,2022-07-01Z,active,no,2024-12-31Z,NaN
d4ckr6fsf7z62nx8bsfka6thx,Jakub,Šiman,Jakub,Siman,Male,J. Šiman,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1995-01-07,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,197.0,NaN,NaN,71.0,2024-05-24Z,active,yes,NaN,NaN
dmq733y857qtzc7tqwcudkpud,Robert,Hrubý,Robert,Hruby,Male,R. Hrubý,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1994-04-27,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,78.0,right,88.0,2023-07-01Z,active,yes,NaN,NaN
ehudp7smpo9d8sjboqpc1r4kp,Ladislav,Mužík,Ladislav,Muzík,Male,L. Mužík,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1998-07-25,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,9.0,2022-07-01Z,active,no,2024-06-26Z,NaN
ejoci42pug77q1jpcr27vpc5x,Antonín,Křapka,Antonín,Krapka,Male,A. Křapka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1994-01-22,Mladá Boleslav,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,NaN,NaN,34.0,2022-01-11Z,active,yes,2025-06-30Z,NaN
elpc7t9fht0m7sqnllnxi3utx,Milan,Ristovski,Milan,Ristovski,Male,M. Ristovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,Attacker,player,1998-04-08,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,188.0,77.0,right,NaN,2024-01-10Z,active,yes,NaN,NaN
19qtx4n4tmo0pbkzezmieiezu,Robert,Mišković,Robert,Miskovic,Male,R. Mišković,Croatia,37hlakrwxyuzovaeoo4sezusp,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-10-20,Ingolstadt,Germany,36min0qztu8eydwvpv8t1is0m,189.0,84.0,right,18.0,2022-08-08Z,active,no,2024-06-30Z,NaN
2pmyiqgl3t8y1dd42khlg4dex,Daniel,Tetour,NaN,NaN,Male,D. Tetour,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1994-07-17,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,181.0,71.0,NaN,6.0,2020-08-13Z,active,no,2024-02-22Z,NaN
31cd32e2yteigp8uax3xbij8p,David,Buchta,David,Buchta,Male,D. Buchta,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1999-06-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,NaN,right,9.0,2019-04-06Z,active,yes,NaN,NaN
330k0yqjq1ubnkfpfshp2h6qy,Jakub,Markovič,Jakub,Markovic,Male,J. Markovič,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,2001-07-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,78.0,NaN,35.0,2023-07-01Z,active,no,2025-01-26Z,NaN
40fv4116wara4uzasuvwswcbu,Eldar,Šehić,Eldar,Sehic,Male,E. Šehić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Defender,player,2000-04-28,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,183.0,NaN,NaN,11.0,2023-07-01Z,active,no,2024-08-21Z,NaN
4fsu74aeogf53l2g1tx89vuok,Matěj,Šín,Matej,Sín,Male,M. Šín,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2004-06-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,10.0,2023-01-01Z,active,yes,NaN,NaN
4ji8vi7wc4ezhzj1n1k7qmt0q,Filip,Kaloč,Filip,Kaloc,Male,F. Kaloč,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2000-02-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,85.0,right,22.0,2019-07-01Z,active,no,2024-01-12Z,NaN
5b2tbq19vxam77qz7y29utxt6,Matúš,Rusnák,Matús,Rusnák,Male,M. Rusnák,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Defender,player,1999-12-19,Levice,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,NaN,NaN,66.0,2024-02-07Z,active,yes,NaN,NaN
5ienp2aps4qph520jh9j1tw45,Pavel,Hapal,Pavel,Hapal,Male,P. Hapal,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,coach,1969-07-27,Kroměříž,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,71.0,NaN,NaN,2022-10-01Z,active,yes,NaN,NaN
6bdn7qrzqxuurt39t5j6mooo9,Jiří,Letáček,Jirí,Letácek,Male,J. Letáček,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1999-01-09,Pardubice,Czechia,5md5tpwr2nmqao528prx43jr7,196.0,77.0,right,30.0,2022-07-01Z,active,no,2024-07-13Z,NaN
6ft0p23uh329gr0xc2cdni1ud,Gigli,Nsungani Ndefe,Gigli,Nsungani Ndefe,Male,Gigli Ndefe,Angola,3k53bkrjx5zsxchc6e3mcd834,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1994-03-02,Wieërt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,67.0,both,77.0,2023-07-01Z,active,no,2024-06-30Z,Gigli Ndefe
6mlztsk5pqy7kiagn593y6jh0,Quadri,Adebayo Adediran,Quadri,Adediran,Male,Q. Adediran,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2000-10-10,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,175.0,NaN,left,8.0,2024-02-07Z,active,no,2024-08-09Z,NaN
7c7jps9tdw6x553inhium3glx,Jiří,Fleišman,Jiri,Fleisman,Male,J. Fleišman,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1984-10-02,Most,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,77.0,NaN,25.0,2018-01-19Z,active,no,2023-08-30Z,NaN
7d652ns7jnbtq16jpq06qml1w,Daniel,Smékal,Daniel,Smékal,Male,D. Smékal,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,2001-12-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2021-07-01Z,active,no,2023-07-26Z,NaN
7kv234u72s0526vo7e3600222,Lukáš,Cienciala,NaN,NaN,Male,L. Cienciala,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2001-02-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,66.0,NaN,NaN,2024-01-01Z,active,no,2024-01-20Z,NaN
7vue0m74vssc1tgd293onokr8,Patrik,Měkota,Patrik,Mekota,Male,P. Měkota,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2004-03-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,34.0,2022-09-16Z,active,yes,NaN,NaN
81hujd1afpa0e2doeuqv0w0es,Dominik,Holaň,Dominik,Holan,Male,D. Holaň,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2002-07-01,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,6.0,2024-03-01Z,active,no,2024-06-30Z,NaN
88m1d6wwdft7cxtbg0fn77w15,Matej,Madleňák,Matej,Madlenák,Male,M. Madleňák,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Defender,player,1999-02-07,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,75.0,NaN,37.0,2023-07-13Z,active,no,2024-02-04Z,NaN
8d66eij88wfg6nal7s9xe5vjd,Ladislav,Almási,Ladislav,Almási,Male,L. Almási,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Attacker,player,1999-03-06,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,195.0,84.0,right,99.0,2021-07-01Z,active,no,2024-02-05Z,NaN
8qs49eo6g1c47tjabbns2elg4,Tomáš,Rigo,Tomás,Rigo,Male,T. Rigo,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,2002-07-03,Poprad,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,76.0,right,12.0,2023-07-01Z,active,yes,NaN,NaN
8sbuwkh69iyiy3rtepgvlmu0a,Karel,Pojezný,Karel,Pojezny,Male,K. Pojezný,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2001-09-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,7.0,2022-07-01Z,active,yes,NaN,NaN
94jrke415kozp4ycyq1u5ysbt,Filip,Blažek,Filip,Blazek,Male,F. Blažek,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Defender,player,1998-03-11,Skalica,Slovakia,7dybe8679n9bgyrcxi383pq3y,189.0,84.0,right,26.0,2023-06-23Z,active,no,2024-06-27Z,NaN
95c14fx5uubst4hixt2rdtk9h,Eneo,Bitri,Eneo,Bitri,Male,E. Bitri,Albania,17zsm8shejejls2on1ffil3op,NaN,NaN,Defender,player,1996-08-26,Berat,Albania,17zsm8shejejls2on1ffil3op,192.0,86.0,right,33.0,2023-01-22Z,active,no,2023-08-23Z,NaN
9axooo0ui1aklvchpt326fuhg,Martin,Hrubý,Martin,Hruby,Male,M. Hrubý,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,2004-03-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,192.0,NaN,right,1.0,2022-07-01Z,active,no,2024-02-05Z,NaN
9ifw7n37ar70xxtjc7w0pwwd1,Ladislav,Takács,Ladislav,Takács,Male,L. Takács,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1996-07-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,193.0,84.0,NaN,29.0,2022-07-01Z,active,no,2024-05-28Z,NaN
b1ap0otjnsb8ovezto8ah8k4p,Ewerton,Paixão da Silva,Ewerton,Paixão da Silva,Male,Ewerton,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Midfielder,player,1996-12-28,São Bernardo do Campo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,left,32.0,2023-07-01Z,active,no,2024-06-30Z,Ewerton
b8jbqdekui6r6ftp6gqcxknpw,Mikuláš,Kubný,Mikulás,Kubny,Male,M. Kubný,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,2004-09-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,41.0,2024-04-19Z,active,yes,NaN,NaN
bes2338p41qjcga6bs5q4zitw,Samuel,Grygar,Samuel,Grygar,Male,S. Grygar,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2004-08-09,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,13.0,2023-07-11Z,active,yes,NaN,NaN
bumtq0hqoqhpix62l3m6fy489,Patrick,Kpozo,Patrick,Kpozo,Male,P. Kpozo,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Defender,player,1997-07-15,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,181.0,81.0,left,15.0,2023-07-01Z,active,yes,NaN,NaN
bz11yq0ctv4bu5dlw4sh89ox6,David Adeniyi,Fadairo,David,Fadairo,Male,D. Fadairo,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,2000-11-07,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,70.0,2023-07-20Z,active,no,2024-06-30Z,NaN
cu414j6tqk82k4yc7rzd4rysp,Filip,Kubala,Filip,Kubala,Male,F. Kubala,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1999-09-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,78.0,NaN,28.0,2023-07-01Z,active,yes,NaN,NaN
cu4dqx3aewffks6eu58ub41zo,Emmanuel,Uchenna Aririerisim,Emmanuel,Uchenna,Male,E. Uchenna,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Defender,player,2003-12-04,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,2.0,2024-05-25Z,active,no,2025-01-26Z,NaN
dcry1dxpj2tj0nhdjj38n0ij9,Jan,Laštůvka,Jan,Lastuvka,Male,J. Laštůvka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1982-07-07,Havířov,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,91.0,right,NaN,2018-01-26Z,active,no,2023-07-29Z,NaN
dh934ddg4sxkbekgyph8or74l,Jiří,Klíma,Jirí,Klíma,Male,J. Klíma,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1997-01-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,86.0,NaN,21.0,2021-07-01Z,active,no,2025-01-26Z,NaN
e2tr6610dr5kvfl5ohu7sdzp,Michal,Frydrych,Michal,Frydrych,Male,M. Frydrych,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1990-02-27,Hustopeče nad Bečvou,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,83.0,right,17.0,2022-06-25Z,active,yes,NaN,NaN
ea0xgdodlgctaxvwy5zd8gpgp,Jiří,Boula,Jirí,Boula,Male,J. Boula,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1999-04-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,67.0,NaN,5.0,2022-01-01Z,active,yes,NaN,NaN
ep3p76spn5ck4sayatvdxx0k4,Radim,Šudák,Radim,Sudák,Male,R. Šudák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2004-03-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,167.0,NaN,right,14.0,2024-02-07Z,active,yes,NaN,NaN
eq790ntit6131xw3ag2x0siui,Abdullahi,Tanko,Abdullahi,Tanko,Male,A. Tanko,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,1998-05-12,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,right,20.0,2023-07-01Z,active,no,2025-01-26Z,NaN
qu18vd74g7279me6z0lcxmnd,David,Lischka,David,Lischka,Male,D. Lischka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1997-08-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,82.0,left,19.0,2022-07-01Z,active,yes,NaN,NaN
rdrmf211h8yos26qft4y7yt,Jan,Juroška,Jan,Juroska,Male,J. Juroška,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1993-03-02,Valašské Meziříčí,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,72.0,NaN,24.0,2020-08-03Z,active,yes,NaN,NaN
rtvvbgk8lwdugh7ywoke7oq,Muhammed,Sanneh,Muhammed,Sanneh,Male,M. Sanneh,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,Defender,player,2000-02-19,Serekunda,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,180.0,75.0,right,NaN,2024-01-01Z,active,no,2024-06-24Z,NaN
1z1w7fyrcqxu9gkrvkns1gj6c,Jan,Mahr,NaN,NaN,Male,J. Mahr,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2000-06-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2023-09-26Z,active,no,2024-06-30Z,NaN
