id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,knownName
91xtn2wlot8g8ue89zn4iiyqy,Eskild,Munk Dall,Eskild,Dall,Male,E. Dall,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-01-08,Aalborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,72.0,right,19.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
ayxi2m0g0pm6rl1ba5pto66z9,Gustav,Ølsted Marcussen,Gustav,Marcussen,Male,G. Marcussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-06-12,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,NaN,right,7.0,2023-07-04Z,active,yes,NaN,NaN,NaN,NaN
b1kyjkhaaiw32cb4bubbpm7tg,Jeppe,Kudsk Pedersen,Jeppe,Kudsk,Male,J. Kudsk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-02-25,Holstebro,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,NaN,right,4.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
bewwsztrqoqdp5ttkxry0i1yi,Ovie Prince,Ejeheri,Ovie,Ejeheri,Male,O. Ejeheri,England,1fk5l4hkqk12i7zske6mcqju6,Goalkeeper,player,2003-04-23,NaN,England,1fk5l4hkqk12i7zske6mcqju6,195.0,89.0,right,25.0,2025-07-01Z,active,no,2025-09-01Z,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
bvc80w5ai425plu54nhgx5fxl,Daniel,Lønborg Thøgersen,Daniel,Thøgersen,Male,D. Thøgersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-01-08,Esbjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,73.0,left,2.0,2024-06-20Z,active,yes,NaN,NaN,NaN,NaN
c8btmt9x3j3yhm8sa4tgch34k,Mads Krogsøe,Eriksen,Mads,Eriksen,Male,M. Eriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-10-30,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,198.0,NaN,right,23.0,2024-08-22Z,active,yes,NaN,NaN,NaN,NaN
cu2l7ju3t72stqhwaurrnqbqh,Mattias,Heðinsson Lamhauge,Mattias,Lamhauge,Male,M. Lamhauge,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,Goalkeeper,player,1999-08-02,NaN,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,194.0,NaN,right,1.0,2024-01-01Z,active,yes,NaN,NaN,NaN,NaN
dgcbjg2ymgi70yv1n8ugkv02c,Adam,Nygaard Andersen,Adam,Nygaard,Male,A. Nygaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-08-23,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,3.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
di9i2ld6fdcqfcb9351peawgl,Michael,Hansen,Michael,Hansen,Male,M. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1971-09-22,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2020-08-30Z,active,yes,NaN,NaN,NaN,NaN
dscxmjy6wkbqvt4ba27i0vbx0,Mathias,Hell,Mathias,Hell,Male,M. Hell,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
y4dl1rer075c9wz6zhx7skbt,Oscar,Buch,Oscar,Buch,Male,O. Buch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-02-14,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,97.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
1tver0d2z07ujsig9o7y2h9uc,Jonathan,Moalem,Jonathan,Moalem,Male,J. Moalem,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-02-01,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,29.0,2025-06-06Z,active,yes,NaN,Iran,e53g9hr2d3kasm34uumbg8r4,NaN
2ubad2kxha6n1c8c8sr2ogmad,Birger,Solberg Meling,Birger,Meling,Male,B. Meling,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-12-17,Stavanger,Norway,7f16iy4w8u8ogyn6pfooqwv5z,173.0,64.0,left,24.0,2023-08-14Z,active,yes,NaN,NaN,NaN,NaN
3e0s041flmsg4275edap4ll3o,Yoram,Zague,Yoram,Zague,Male,Y. Zague,France,7gww28djs405rfga69smki84o,Defender,player,2006-05-15,Paris,France,7gww28djs405rfga69smki84o,168.0,58.0,right,22.0,2025-06-24Z,active,yes,2026-06-30Z,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN
3vbye911qnallue5h74nljfh0,Oscar,Gadeberg Buur,Oscar,Buur,Male,O. Buur,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-10-29,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,71.0,right,61.0,2024-02-12Z,active,yes,NaN,NaN,NaN,NaN
40qo5mz95bi0rnv09l13retxw,Hunor Vajk,Németh,Hunor,Németh,Male,H. Németh,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Midfielder,player,2007-03-16,Győr,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,182.0,75.0,left,28.0,2024-12-18Z,active,no,2025-07-24Z,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
43q9ytkbmtk5y3tgv77v7pmg9,Mads Emil,Møller Madsen,Mads Emil,Madsen,Male,M. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-01-14,Skanderborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,84.0,left,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,NaN
4cbaoo2irqtme9goxuz6s3ey2,Gabriel,Pereira Magalhães dos Santos,Gabriel,Pereira Magalhães dos Santos,Male,Gabriel Pereira,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2000-05-07,Volta Redonda,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,188.0,80.0,right,5.0,2024-08-07Z,active,yes,NaN,NaN,NaN,Gabriel Pereira
4gqnyyx3i92fayq6cxvekqwut,Thomas Joseph,Delaney,Thomas,Delaney,Male,T. Delaney,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1991-09-03,Frederiksberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,79.0,left,27.0,2024-07-20Z,active,yes,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
6b8vhoisrfwkljhz4u7pduej8,Rodrigo Jhossel,Huescas Hurtado,Rodrigo,Huescas,Male,R. Huescas,Mexico,5trdr3jf42i20zj1hnkvcytr6,Defender,player,2003-09-18,NaN,Mexico,5trdr3jf42i20zj1hnkvcytr6,172.0,69.0,right,13.0,2024-07-10Z,active,yes,NaN,NaN,NaN,NaN
6tckvu2rw7ns18dq7dim0sout,Mohamed Amine,Elyounoussi,Mohamed,Elyounoussi,Male,M. Elyounoussi,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1994-08-04,Al Hoceima,Morocco,2xdcc39z1k79pnjbtn9x31wdh,178.0,70.0,right,10.0,2023-07-27Z,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
7hw1plnv7nvxnqpnfnxcxszpx,Andreas Evald,Cornelius,Andreas,Cornelius,Male,A. Cornelius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-03-16,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,91.0,left,14.0,2022-08-31Z,active,yes,NaN,NaN,NaN,NaN
823p7p1amx8lp445bo6bi01lg,Amin,Chiakha,Amin,Chiakha,Male,A. Chiakha,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,player,2006-03-12,Copenhagen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,191.0,NaN,right,19.0,2024-07-15Z,active,no,2025-08-06Z,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
840m8epnbm3hz70ppuzxhwnx0,Waylon Ramon,Renecke,Waylon,Renecke,Male,W. Renecke,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Defender,player,2006-05-12,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,NaN,2026-01-01Z,active,no,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN
8g4r9maz4invihjmdzpfxy0np,Viktor Johan Anton,Claesson,Viktor,Claesson,Male,V. Claesson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1992-01-02,Värnamo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,77.0,right,7.0,2022-03-30Z,active,yes,NaN,NaN,NaN,NaN
8inyievyp1az6q3dtlkpynf56,Magnus,Elkjær Mattsson,Magnus,Mattsson,Male,M. Mattsson,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-02-25,Marstal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,63.0,both,8.0,2024-02-01Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN
8jyfsal0lbf0ia92axymn2l1w,Oliver,Højer,Oliver,Højer,Male,O. Højer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-01-24,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,176.0,59.0,right,38.0,2024-05-04Z,active,yes,NaN,NaN,NaN,NaN
aahyom322jdc6f21960ycuzth,Carl Henrik Jordan,Larsson,Jordan,Larsson,Male,J. Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1997-06-20,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,69.0,left,11.0,2023-06-15Z,active,yes,NaN,Cabo Verde,7235kgq23bu1v4qwk491u58h0,NaN
ajjw1ikceu3g39sy6dsf9kdg4,Munashe Peter,Garan'anga,Munashe,Garan'anga,Male,M. Garan'anga,Zimbabwe,6pqqn8s3pvbryohnkxd4ch4kn,Defender,player,2001-01-18,Harare,Zimbabwe,6pqqn8s3pvbryohnkxd4ch4kn,186.0,80.0,right,4.0,2024-07-09Z,active,yes,NaN,NaN,NaN,NaN
al9l7egkwbc0pv68zk42gegut,Lukas,Reiff Lerager,Lukas,Lerager,Male,L. Lerager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1993-07-12,Gladsaxe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,80.0,right,12.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
ayqy2vql1oumokqly9ahfrnx1,Pantelis,Hatzidiakos,Pantelis,Hatzidiakos,Male,P. Hatzidiakos,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1997-01-18,Rhodes,Greece,6lpgd60z890no2v46zdecrcss,185.0,74.0,right,6.0,2025-07-01Z,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
babnrlnt04mal0268p9dxas8a,German,Onugkha,German,Onugkha,Male,G. Onugkha,Russia,7kfg68kh6n16fs4ap3xjiudr,Attacker,player,1996-07-06,Moskva,Russia,7kfg68kh6n16fs4ap3xjiudr,193.0,94.0,right,18.0,2025-07-01Z,active,yes,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
bbezbukg20q5b6kfnjuzhs55g,Robert Vinicius,Rodrigues Silva,Robert Vinicius,Rodrigues Silva,Male,Robert Silva,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2005-04-13,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,174.0,70.0,right,16.0,2025-01-19Z,active,yes,NaN,NaN,NaN,Robert Silva
bdcpptlf4dznvgwq5st8hxwyc,Junnosuke,Suzuki,Junnosuke,Suzuki,Male,J. Suzuki,Japan,lxyibh89lpdc0bfian1nx0xq,Defender,player,2003-07-12,Gifu,Japan,lxyibh89lpdc0bfian1nx0xq,180.0,76.0,right,20.0,2025-07-09Z,active,yes,NaN,NaN,NaN,NaN
bj9h8gkbj71nz1wjgpqz2plas,Dominik,Sarapata,Dominik,Sarapata,Male,D. Sarapata,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-10-25,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,right,23.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
c5h1yhzg9ouq6ru7oi24cfe21,Dominik,Kotarski,Dominik,Kotarski,Male,D. Kotarski,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2000-02-10,Zabok,Croatia,37hlakrwxyuzovaeoo4sezusp,189.0,75.0,right,42.0,2025-07-09Z,active,yes,NaN,NaN,NaN,NaN
c9u2w9ikckbrra8vln2ucbf9w,Victor,Mow Froholdt,Victor,Froholdt,Male,V. Froholdt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-02-25,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,73.0,right,17.0,2023-09-26Z,active,no,2025-07-23Z,NaN,NaN,NaN
cdpkytikbfp889d8h14mgv8id,Hjalte Bo,Nørregaard,Hjalte Bo,Norregaard,Male,H. Nørregaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,1981-04-08,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,75.0,NaN,NaN,2025-02-22Z,active,yes,NaN,NaN,NaN,Hjalte Nørregaard
cdyq2cl21zmti7yxyednecp91,Jacob,Neestrup Hansen,Jacob,Neestrup,Male,J. Neestrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1988-03-08,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,79.0,NaN,NaN,2022-09-20Z,active,yes,NaN,NaN,NaN,NaN
cj9b2j1fr2pmaf2u5iof5fh90,Jannick,Breuning,Jannick,Breuning,Male,J. Breuning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2020-11-16Z,active,yes,NaN,NaN,NaN,NaN
ckhhpn9ppgvlrtubf7li3se09,Nathan Wallace,Newman Trott,Nathan,Trott,Male,N. Trott,England,1fk5l4hkqk12i7zske6mcqju6,Goalkeeper,player,1998-11-21,NaN,Bermuda,4x2e37ksohrzsxdkg0mgfe5ag,188.0,75.0,left,1.0,2024-06-22Z,active,no,2025-08-06Z,Bermuda,4x2e37ksohrzsxdkg0mgfe5ag,NaN
dux0skggr99ydjz3kn58p3wmh,Marcos Johan,López Lanfranco,Marcos,López,Male,M. López,Peru,2uib9hdovpcye4re2l3omr4dl,Defender,player,1999-11-20,Lima,Peru,2uib9hdovpcye4re2l3omr4dl,176.0,68.0,left,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
e6o453qk2k6tl2gnapjvq776c,Liam,Christopher West,Liam,West,Male,L. West,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-12-16,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,49.0,2025-07-01Z,active,yes,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
eguzzwxdm0fwocax6srpck48a,Youssoufa Mohamadu,Moukoko,Youssoufa,Moukoko,Male,Y. Moukoko,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2004-11-20,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,179.0,72.0,left,9.0,2025-06-28Z,active,yes,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN
ftw3io63hk5vuoa3lyfgowes,William,Clem,William,Clem,Male,W. Clem,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-06-20,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,70.0,right,36.0,2021-12-01Z,active,yes,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN
quh8tfvwi106toymoh38tbrp,Rúnar Alex,Rúnarsson,Rúnar,Rúnarsson,Male,R. Rúnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1995-02-18,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,186.0,78.0,right,31.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN
ssluj1c3ft94nkfs58dc8cq2,Mohamed Elias,Achouri,Elias,Achouri,Male,E. Achouri,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Midfielder,player,1999-02-10,NaN,France,7gww28djs405rfga69smki84o,177.0,68.0,right,30.0,2023-07-24Z,active,yes,NaN,France,7gww28djs405rfga69smki84o,NaN
1qcf5gb8wf8f4tu94xh96yqy,Daniel Filipe,Bandeira e Silva,Daniel Filipe,Bandeira e Silva,Male,Dani Silva,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,2000-04-11,Aljustrel,Portugal,1nbm5i9a0403zzvltn17lxinc,180.0,75.0,right,80.0,2025-02-03Z,active,yes,NaN,NaN,NaN,Dani Silva
1sdsqfn743j5tqem8ra7sppn8,Franculino,Gluda Djú,Franculino,Gluda Djú,Male,Franculino Djú,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Attacker,player,2004-06-28,Bissau,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,182.0,78.0,left,7.0,2023-07-01Z,active,yes,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,Franculino Djú
1t0t60vyahd06wgoud12uzq39,Mike,Tullberg,Mike,Tullberg,Male,M. Tullberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1985-12-25,Farum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,86.0,NaN,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,NaN
2lg9jislfw2xz3buquqlb4lqs,Alamara,Viriato Djabi,Alamara,Djabi,Male,Alamara Djabi,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Midfielder,player,2006-09-28,NaN,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,172.0,62.0,right,NaN,2025-08-27Z,active,yes,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,Alamara Djabi
33cny48k38nlo8pcx3i24ldqt,Philip Anyanwu,Billing,Philip,Billing,Male,P. Billing,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-06-11,Lagos,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,83.0,left,8.0,2025-08-26Z,active,yes,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
3ylz4gki78fg6jxbbzae0hgk4,Bilal,Konteh Krubally,Bilal,Konteh,Male,B. Konteh,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2007-02-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,left,NaN,2024-09-21Z,active,yes,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN
41ii5y9ebz5e3xhaif9kc8qmt,Jonas,Bybjerg Lössl,Jonas,Lössl,Male,J. Lössl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1989-02-01,Kolding,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,89.0,right,1.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
4zrsiizdbzwwkmit3ta0f0dbe,Doğuhan Aral,Şimşir,Aral,Simsir,Male,A. Şimşir,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2002-06-19,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,71.0,right,58.0,2023-01-01Z,active,yes,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
6le9zh31fgpmomzdrtxjti1re,José Francisco,dos Santos Júnior,José Francisco,dos Santos Júnior,Male,Júnior Brumado,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1999-05-15,Brumado,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,190.0,88.0,right,74.0,2025-07-01Z,active,yes,NaN,NaN,NaN,Júnior Brumado
7574bxep9nzun9uhbnhy01no4,Sofus,Østergaard Grandjean Johannesen,Sofus,Johannesen,Male,S. Johannesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-05-04,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2024-09-28Z,active,no,2025-09-01Z,NaN,NaN,NaN
78kzajya12k4sm0ebfl37d6ok,Denil Daniel,Castillo Preciado,Denil,Castillo,Male,D. Castillo,Ecuador,6pyj2bytt2osbjk69owzfehcg,Midfielder,player,2004-03-24,Eloy Alfaro,Ecuador,6pyj2bytt2osbjk69owzfehcg,187.0,70.0,right,21.0,2024-06-26Z,active,yes,NaN,NaN,NaN,NaN
7yim2aepctujr2m4p20a97755,Elías Rafn,Ólafsson,Elías,Ólafsson,Male,E. Ólafsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2000-03-11,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,201.0,93.0,right,16.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
8ilf7i6y4c9ezpgddh5h3ohlg,Friday,Ubi Etim,Friday,Etim,Male,F. Etim,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2002-05-21,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,186.0,83.0,right,90.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
8j0z9a7uit79ntr8d1xcc8wyd,Thomas,Thomasberg,Thomas,Thomasberg,Male,T. Thomasberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1974-10-15,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-03-31Z,active,no,2025-09-01Z,NaN,NaN,NaN
8mn8apr6n7t7s6lx4d4vvdnca,Victor,Bak Jensen,Victor,Bak Jensen,Male,V. Bak Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-10-03,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,68.0,left,55.0,2024-01-03Z,active,yes,NaN,NaN,NaN,NaN
8uqsrzfe8mnhs8v3ii2v7b2tw,Gustav,Bjerge,Gustav,Bjerge,Male,G. Bjerge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-04-11,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,NaN,NaN,44.0,2025-01-14Z,active,no,2025-08-12Z,NaN,NaN,NaN
a87w6l9zsbahdi4knm1347zs9,Mads,Bech Sørensen,Mads,Bech,Male,M. Bech,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-01-07,Horsens,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,92.0,left,22.0,2023-09-01Z,active,yes,NaN,NaN,NaN,NaN
ajhd3cqclubmexhscpd4w4ez9,Paulo Victor,da Silva,Paulo Victor,da Silva,Male,Paulinho,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1995-01-03,São Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,178.0,71.0,left,29.0,2019-07-01Z,active,yes,NaN,NaN,NaN,Paulinho
bcscjb9jdgu4ims9n3vwuj5k9,Edward,Chilufya Jr.,Edward,Chilufya,Male,E. Chilufya,Zambia,2dlu3zrfid7nl6ppmb04hjgot,Attacker,player,1999-09-17,Kasama,Zambia,2dlu3zrfid7nl6ppmb04hjgot,171.0,65.0,right,14.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
bewwsztrqoqdp5ttkxry0i1yi,Ovie Prince,Ejeheri,Ovie,Ejeheri,Male,O. Ejeheri,England,1fk5l4hkqk12i7zske6mcqju6,Goalkeeper,player,2003-04-23,NaN,England,1fk5l4hkqk12i7zske6mcqju6,195.0,89.0,right,NaN,2025-09-01Z,active,yes,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
bidudbkachfl6126lhlr254wk,Adam,Gabriel,Adam,Gabriel,Male,A. Gabriel,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2001-05-28,Prague,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,84.0,right,13.0,2023-08-23Z,active,yes,NaN,NaN,NaN,NaN
bwfg9frq2ecbzg7wlzqjtnv2s,Pedro Antonio,Bravo Landazuri,Pedro,Bravo,Male,P. Bravo,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,2004-11-26,Cali,Colombia,6kby8rq1p01fg5ds38ckkrcs5,190.0,79.0,right,19.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
c3sp1x0shf2b24rl5ike6v0iy,Han-Beom,Lee,Han-Beom,Lee,Male,Lee Han-Beom,Korea Republic,4vzpxtqkiwx0puygnmayr74di,Defender,player,2002-06-17,Daegu,Korea Republic,4vzpxtqkiwx0puygnmayr74di,190.0,84.0,right,3.0,2023-08-28Z,active,yes,NaN,NaN,NaN,Lee Han-Beom
cqvz8feuvvnmy6vvcsxokjhsl,Niels,Lodberg,Niels,Lodberg,Male,N. Lodberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,1980-10-14,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,82.0,NaN,NaN,2023-01-03Z,active,yes,NaN,NaN,NaN,NaN
ddl5g7raihnc9s4u3wetz8v10,Ousmane,Diao,Ousmane,Diao,Male,O. Diao,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2004-06-08,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,187.0,79.0,right,4.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
djlyi0ad4x1p0k4thn8n0axw4,Darío Esteban,Osorio Osorio,Darío,Osorio,Male,D. Osorio,Chile,32tb8d7824xg4i0ybxzssczu0,Midfielder,player,2004-01-24,Hijuelas,Chile,32tb8d7824xg4i0ybxzssczu0,182.0,72.0,left,11.0,2023-08-31Z,active,yes,NaN,NaN,NaN,NaN
drlp4xtkta08jiu0px6m4ocq2,Oliver,Sørensen Jensen,Oliver,Sørensen,Male,O. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-03-10,Nørre Aaby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,78.0,left,24.0,2022-06-27Z,active,no,2025-08-12Z,NaN,NaN,NaN
e27er7gp9dtd43b98h73jqzo4,Liam John,Selin,Liam,Selin,Male,L. Selin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2006-03-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,201.0,NaN,NaN,NaN,2024-07-22Z,active,yes,NaN,NaN,NaN,NaN
