id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,secondNationality,secondNationalityId,knownName
1v39pm9r5ela9fe63tlsq3tka,Oliver,Love Larraz,Oliver,Larraz,Male,O. Larraz,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-09-16,Denver,USA,7hr2f89v44y65dyu9k92vprwn,178.0,63.0,right,8.0,2021-12-01Z,NaN,active,yes,NaN,NaN,NaN
2r46dy0lmb3dkws1elpdo63ca,Theodore,Ku-DiPietro,Ted,Ku-DiPietro,Male,T. Ku-DiPietro,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-01-28,Oakton,USA,7hr2f89v44y65dyu9k92vprwn,175.0,73.0,NaN,21.0,2025-02-10Z,NaN,active,yes,NaN,NaN,NaN
3ebyf23azgbktpf7dgwlphkvd,Reginald Jacob,Cannon,Reggie,Cannon,Male,R. Cannon,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-06-11,Chicago,USA,7hr2f89v44y65dyu9k92vprwn,181.0,74.0,right,4.0,2024-09-11Z,NaN,active,yes,NaN,NaN,NaN
3my8ymhvy1bysbllwpoj3qctm,Nicholas,Defreitas Hansen,Nico,Hansen,Male,N. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-07-10,Southwest Ranches,USA,7hr2f89v44y65dyu9k92vprwn,189.0,77.0,NaN,41.0,2025-01-08Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN
3p7l8nat5o6ry2pmm8hgfnmui,Joshua Ryan,Atencio,Josh,Atencio,Male,J. Atencio,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-01-31,Bellevue,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,right,12.0,2025-02-15Z,NaN,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
57gg79gxvcfqtaoi0ruog7wmh,Robert Samuel,Holding,Rob,Holding,Male,R. Holding,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1995-09-20,Stalybridge,England,1fk5l4hkqk12i7zske6mcqju6,189.0,81.0,right,NaN,2025-08-03Z,NaN,active,yes,NaN,NaN,NaN
5klrjtpu9lh9zzp2895anxwmi,Alexis,Castillo Manyoma,Alexis,Manyoma,Male,A. Castillo Manyoma,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,2003-01-30,Puerto Tejada,Colombia,6kby8rq1p01fg5ds38ckkrcs5,169.0,69.0,left,NaN,2025-08-08Z,2026-07-21Z,active,yes,NaN,NaN,NaN
5nv5d35t6x08kuujy5qptrlec,Bryce Everett,Jamison,Bryce,Jamison,Male,B. Jamison,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-01-06,NaN,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,NaN,NaN,2025-04-04Z,2025-04-04Z,active,no,NaN,NaN,NaN
5u6h6cptsad9e6n4uv76q0fl5,Samuel Marqus Lloyd,Vines,Sam,Vines,Male,S. Vines,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-05-31,Colorado Springs,USA,7hr2f89v44y65dyu9k92vprwn,178.0,68.0,left,3.0,2024-01-22Z,NaN,active,yes,NaN,NaN,NaN
5zspcm1rjdhxjc8jk2w2z9isq,Ian,Murphy,Ian,Murphy,Male,I. Murphy,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-01-16,Redlands,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,left,19.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN
6kfmf44wdx1btf9mwqdmo36z8,Wayne Alix Ian,Frederick II,Wayne,Frederick II,Male,W. Frederick,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Attacker,player,2004-06-13,Cabin John,USA,7hr2f89v44y65dyu9k92vprwn,183.0,66.0,right,13.0,2024-01-17Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN
6pgcyaivg3sjcm6jju4nn3omi,Cole John,Bassett,Cole,Bassett,Male,C. Bassett,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-07-28,Littleton,USA,7hr2f89v44y65dyu9k92vprwn,180.0,68.0,both,23.0,2022-11-18Z,NaN,active,yes,NaN,NaN,Cole Bassett
7qp9ccm2hpwbp6kl7o8y6t3pw,Sydney,Wathuta,Sydney,Wathuta,Male,S. Wathuta,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,2004-06-11,Vancouver,Canada,1iaoypzp6syf32cz9l15pzp7e,191.0,78.0,right,47.0,2025-07-31Z,NaN,active,yes,NaN,NaN,NaN
7vhhtm49u9nzdpc9d60empxxw,Zackory Roger,Campagnolo,Zackory,Campagnolo,Male,Z. Campagnolo,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2007-03-12,NaN,USA,7hr2f89v44y65dyu9k92vprwn,190.0,NaN,right,51.0,2025-01-01Z,2025-07-29Z,active,no,NaN,NaN,NaN
7yfqbj33r0hi0scz89ckt9bs9,Omir Guadalupe,Fernandez Mosso,Omir,Fernandez,Male,O. Fernandez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-02-08,The Bronx,USA,7hr2f89v44y65dyu9k92vprwn,170.0,64.0,right,11.0,2023-12-20Z,2025-04-24Z,active,no,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
8iak9g0hidtul7s5b298x7wq2,Calvin William,Harris,Calvin,Harris,Male,C. Harris,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2000-03-20,Middlesbrough,England,1fk5l4hkqk12i7zske6mcqju6,183.0,73.0,right,14.0,2022-12-21Z,NaN,active,yes,NaN,NaN,Calvin Harris
8p3y7tm4lzwp39tojonnohaay,Nathaniel,Jones,Nate,Jones,Male,N. Jones,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2001-08-23,Gig Harbor,USA,7hr2f89v44y65dyu9k92vprwn,191.0,NaN,left,NaN,2025-12-01Z,NaN,active,no,NaN,NaN,NaN
a5ngnlyzzo2ipwdm7bisj8g0k,Anderson,Oliveira Santos Rosa,Anderson,Oliveira Santos Rosa,Male,Anderson Rosa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2001-11-13,Salvador,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,178.0,72.0,NaN,36.0,2025-02-21Z,NaN,active,yes,NaN,NaN,Anderson Rosa
aaxjsoytwhpjq5l70tj5pso44,Alexander Dean,Harris,Alex,Harris,Male,A. Harris,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-02-16,Vancouver,USA,7hr2f89v44y65dyu9k92vprwn,180.0,NaN,NaN,16.0,2024-12-20Z,NaN,active,yes,NaN,NaN,Alex Harris
ajrr99t1qsj4sy5zcx0t5ksgk,Kimani Aidan,Stewart-Baynes,Kimani,Stewart-Baynes,Male,K. Stewart-Baynes,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,2005-01-17,Kingstown,St. Vincent and the Grenadines,5zvk0qh18y5hue4t558ynk0a2,175.0,NaN,right,27.0,2024-01-17Z,2025-07-30Z,active,no,St. Vincent and the Grenadines,5zvk0qh18y5hue4t558ynk0a2,NaN
b8vbhw29ucubzzmgv0nge1omh,Đorđe Aleksandar,Mihailović,Djordje,Mihailovic,Male,D. Mihailović,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-11-10,Jacksonville,USA,7hr2f89v44y65dyu9k92vprwn,177.0,70.0,right,10.0,2024-01-31Z,2025-08-07Z,active,no,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
brojcl8p98obldm2m5shg29uy,Samuel Angelo,Bassett,Sam,Bassett,Male,S. Bassett,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-04-13,Wheat Ridge,USA,7hr2f89v44y65dyu9k92vprwn,183.0,NaN,NaN,18.0,2025-01-07Z,NaN,active,yes,NaN,NaN,NaN
btqe4tigm004n7dj039au2sfe,Darren Kissy,Yapi,Darren,Yapi,Male,D. Yapi,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-11-19,Denver,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,right,77.0,2021-03-04Z,NaN,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN
btu7qgeq9vqtnjz3fe2mw9wid,Keegan,Rosenberry,Keegan,Rosenberry,Male,K. Rosenberry,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-12-11,Harrisburg,USA,7hr2f89v44y65dyu9k92vprwn,173.0,73.0,right,2.0,2018-12-19Z,NaN,active,yes,NaN,NaN,NaN
c2wiaju4etayjlp12x9ba3kkp,Chidozie Collins,Awaziem,Chidozie,Awaziem,Male,C. Awaziem,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,1997-01-01,Enugu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,189.0,78.0,right,6.0,2025-01-31Z,2025-07-23Z,active,no,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN
c59mz9bql881u29nhwuze2imt,Andreas Beyer,Maxsø,Andreas,Maxsø,Male,A. Maxsø,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1994-03-18,Hvidovre,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,85.0,both,5.0,2023-01-27Z,NaN,active,yes,NaN,NaN,NaN
d3gmzmf34c6o8vzngnf7ishlg,Noah Franklin,Cobb,Noah,Cobb,Male,N. Cobb,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-07-20,Chattanooga,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,right,24.0,2025-07-26Z,2025-12-31Z,active,yes,NaN,NaN,NaN
d3o7q30k3xzqol23aukilitw5,Christopher,Armas,Chris,Armas,Male,C. Armas,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1972-08-27,New York,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,2023-11-17Z,NaN,active,yes,NaN,NaN,NaN
d67gq822acqja2416pdpgu3qi,Rafael Lucas,Cardoso dos Santos,Rafael Lucas,Cardoso dos Santos,Male,Rafael Santos,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1998-02-05,Londrina,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,180.0,73.0,left,30.0,2025-08-15Z,NaN,active,yes,NaN,NaN,Rafael Santos
dkzof0vdffzt2vvlq39tjy6t,Neil,Emblen,Neil,Emblen,Male,N. Emblen,England,1fk5l4hkqk12i7zske6mcqju6,NaN,assistant coach,1971-06-19,Bromley,England,1fk5l4hkqk12i7zske6mcqju6,186.0,79.0,NaN,NaN,2024-02-01Z,NaN,active,yes,NaN,NaN,NaN
dw8iyfupgsqkt8ogxssmtss4q,Michael Joseph,Edwards,Michael,Edwards,Male,M. Edwards,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-11-27,Woodbridge,USA,7hr2f89v44y65dyu9k92vprwn,192.0,87.0,right,34.0,2023-03-07Z,2025-05-06Z,active,no,NaN,NaN,NaN
ec7bs7thtvr709yz68bc3txm2,Rafael,Navarro Leal,Rafael,Navarro Leal,Male,Rafael Navarro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2000-04-14,Cabo Frio,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,184.0,84.0,right,9.0,2023-07-10Z,NaN,active,yes,NaN,NaN,Rafael Navarro
efmny1f7zzlxe9u2xoia43tw4,Ali,Fadal,Ali,Fadal,Male,A. Fadal,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2004-01-14,Kumasi,Ghana,2q2sw72utw5gu9t5y4knckwba,180.0,72.0,right,15.0,2025-02-08Z,NaN,active,yes,NaN,NaN,NaN
ehv4rise2fx4u1wepwtwllb6x,Connor Patrick,Ronan,Connor,Ronan,Male,C. Ronan,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Midfielder,player,1998-03-06,Rochdale,England,1fk5l4hkqk12i7zske6mcqju6,170.0,71.0,right,20.0,2023-01-23Z,NaN,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,NaN
f1oc42nax0yel4gblge49py7e,Daouda,Amadou,Daouda,Amadou,Male,D. Amadou,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,2002-10-02,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,160.0,NaN,NaN,45.0,2025-01-01Z,NaN,active,yes,NaN,NaN,NaN
f2ou2jbp6zpccfa48v52f4dlh,Zackary Thomas,Steffen,Zack,Steffen,Male,Z. Steffen,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1995-04-02,Coatesville,USA,7hr2f89v44y65dyu9k92vprwn,191.0,86.0,right,1.0,2024-01-31Z,NaN,active,yes,NaN,NaN,NaN
f2rsdmmc0p17giswr5jd69vmy,Wolde,Harris,Wolde,Harris,Male,W. Harris,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,assistant coach,1974-01-26,NaN,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,NaN,NaN,NaN,2021-02-26Z,NaN,active,yes,NaN,NaN,NaN
oyfrc7by0bs2xynwaof0xtrd,Kévin,Cabral,Kévin,Cabral,Male,K. Cabral,France,7gww28djs405rfga69smki84o,Attacker,player,1999-07-10,Paris,France,7gww28djs405rfga69smki84o,185.0,69.0,right,91.0,2022-12-08Z,2025-07-18Z,active,no,Cabo Verde,7235kgq23bu1v4qwk491u58h0,NaN
14862d2infc78x629xbd4be8l,Dániel,Gazdag,Dániel,Gazdag,Male,D. Gazdag,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Midfielder,player,1996-03-02,Nyíregyháza,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,178.0,76.0,right,8.0,2025-04-11Z,NaN,active,yes,NaN,NaN,NaN
2ea1m495bt3rc5xnyvo1sy3h0,Wilfried,Nancy,Wilfried,Nancy,Male,W. Nancy,France,7gww28djs405rfga69smki84o,NaN,coach,1977-04-09,Le Havre,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2022-12-06Z,NaN,active,yes,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN
2u05snfruohp5sqhdpy5vvlnu,Aziel Christopher,Jackson,Aziel,Jackson,Male,A. Jackson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-10-25,New York,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,right,13.0,2024-06-18Z,2025-07-23Z,active,no,NaN,NaN,NaN
33a69m1zaamzxjr6tsb8p3578,Cole,Mrowka,Cole,Mrowka,Male,C. Mrowka,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-04-06,Chicago,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,both,29.0,2025-01-01Z,NaN,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN
3nu7bqtarr9yo5abdj3len04q,Jacen Rex Orlando,Russell-Rowe,Jacen,Russell-Rowe,Male,J. Russell-Rowe,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,2002-09-13,Toronto,Canada,1iaoypzp6syf32cz9l15pzp7e,183.0,73.0,both,19.0,2022-05-28Z,NaN,active,yes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN
48x7ll37uv2jck8ibaenqk3ro,Maximilian Michael,Arfsten,Max,Arfsten,Male,M. Arfsten,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-04-19,Fresno,USA,7hr2f89v44y65dyu9k92vprwn,185.0,78.0,left,27.0,2023-02-21Z,NaN,active,yes,NaN,NaN,NaN
49rr75teem0kobuhr4cesh756,Mohamed,Ramzdine Farsi,Mohamed,Farsi,Male,M. Farsi,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,1999-12-16,Montreal,Canada,1iaoypzp6syf32cz9l15pzp7e,178.0,69.0,right,23.0,2022-06-18Z,NaN,active,yes,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN
4bjmhb55kv6xfixdff153gudx,Rudy Adrien,Camacho,Rudy,Camacho,Male,R. Camacho,France,7gww28djs405rfga69smki84o,Defender,player,1991-03-05,L'Arbresle,France,7gww28djs405rfga69smki84o,186.0,79.0,right,4.0,2023-07-31Z,NaN,active,yes,NaN,NaN,NaN
4nvz6yrxluelbpsjavcjtgnx0,Tristan Alexander,Brown,Tristan,Brown,Male,T. Brown,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2007-10-17,Novi,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,left,44.0,2025-02-22Z,NaN,active,yes,NaN,NaN,NaN
5dtht84403e1u5nnm9kjrjpwp,Dylan,Chambost,Dylan,Chambost,Male,D. Chambost,France,7gww28djs405rfga69smki84o,Midfielder,player,1997-08-19,Annecy,France,7gww28djs405rfga69smki84o,177.0,70.0,left,7.0,2024-07-18Z,NaN,active,yes,NaN,NaN,NaN
677wll2p2i6pyzpq2sugger55,Diego Martín,Rossi Marachlián,Diego,Rossi,Male,D. Rossi,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Midfielder,player,1998-03-05,Montevideo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,170.0,65.0,right,10.0,2023-08-02Z,NaN,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
6kb6kwmwjh4c6oyed5upl266t,Evan William,Bush,Evan,Bush,Male,E. Bush,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1986-03-06,Concord Township,USA,7hr2f89v44y65dyu9k92vprwn,188.0,85.0,right,24.0,2020-12-14Z,NaN,active,yes,NaN,NaN,NaN
6yvnraewyl2f5mx6imq1mh9lh,Steven,Moreira,Steven,Moreira,Male,Steven Moreira,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Defender,player,1994-08-13,Noisy-le-Grand,France,7gww28djs405rfga69smki84o,180.0,72.0,right,31.0,2021-08-23Z,NaN,active,yes,France,7gww28djs405rfga69smki84o,Steven Moreira
7e6yfbpspg1vzcaa7rw5dameh,Malte,Meineche Amundsen,Malte,Amundsen,Male,M. Amundsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-02-11,Herfolge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,81.0,left,18.0,2023-04-25Z,NaN,active,yes,NaN,NaN,NaN
7pcn6i4j0hfmtfet2isnsieax,Lassi Roni Kasperi,Lappalainen,Lassi,Lappalainen,Male,L. Lappalainen,Finland,2u07e54v5dprsugdvddpq5ync,Attacker,player,1998-08-24,Espoo,Finland,2u07e54v5dprsugdvddpq5ync,183.0,76.0,right,26.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN
824vros32oq1ufkbws8aiu0a,Ibrahim,Aliyu,Ibrahim,Aliyu,Male,I. Aliyu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2002-01-16,Kano,Nigeria,63pvdwrsiq5b07mzi8igqei9p,184.0,77.0,NaN,11.0,2025-04-24Z,NaN,active,yes,NaN,NaN,NaN
8m19c2e0raanzp3dzf7aaf6jt,Abraham Isaí,Romero González,Abraham,Romero,Male,A. Romero,Mexico,5trdr3jf42i20zj1hnkvcytr6,Goalkeeper,player,1998-02-18,Pasadena,USA,7hr2f89v44y65dyu9k92vprwn,191.0,87.0,right,22.0,2025-05-21Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN
8z0f9sd5rxlh9s5ll5l4prpey,Patrick Timothy,Schulte,Patrick,Schulte,Male,P. Schulte,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2001-03-13,St. Charles,USA,7hr2f89v44y65dyu9k92vprwn,193.0,79.0,right,28.0,2022-01-11Z,NaN,active,yes,NaN,NaN,NaN
9bn2zid7u305xii6alm8a58us,Stanislav,Lapkes,Stanislav,Lapkes,Male,S. Lapkes,Belarus,2vn7xzv9g752y1h5ufjzr27i8,Goalkeeper,player,2006-03-03,Minsk,Belarus,2vn7xzv9g752y1h5ufjzr27i8,194.0,82.0,right,41.0,2024-03-22Z,NaN,active,yes,NaN,NaN,NaN
9d1asy71gritgpt2h9p3zl3x0,Cesar,Ruvalcaba Perez,Cesar,Ruvalcaba,Male,C. Ruvalcaba,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2001-07-13,South Gate,USA,7hr2f89v44y65dyu9k92vprwn,188.0,NaN,NaN,48.0,2025-03-05Z,NaN,active,yes,NaN,NaN,NaN
9jy9vyn7y1bomsbjhjujynb4k,Nicolas Steve,Rincon Jacobo,Nicolas,Rincon,Male,N. Rincon,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,2005-11-25,NaN,Colombia,6kby8rq1p01fg5ds38ckkrcs5,175.0,63.0,NaN,42.0,2025-03-03Z,2025-07-25Z,active,no,NaN,NaN,NaN
9n403vt63i8sxmbpu1vp0kcmh,Derrick,Jones Amaniampong,Derrick,Jones,Male,D. Jones,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-03-03,Kumasi,Ghana,2q2sw72utw5gu9t5y4knckwba,193.0,80.0,right,20.0,2024-01-31Z,NaN,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
9oddrqavoukq58bvyeqdnvzl5,Wessam Haitham Mohammed,Abou Ali,Wessam Haissam Mohammed,Abou Ali,Male,Wessam Abou Ali,Palestine,1iq272xbm8xx01hiu7thq4tgt,Attacker,player,1999-01-04,Aalborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,78.0,right,NaN,2025-07-26Z,NaN,active,yes,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Wessam Abou Ali
a12t1zv0y8gzzf6p3jrotkoic,Owen,Presthus,Owen,Presthus,Male,O. Presthus,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-02-21,New Albany,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,both,45.0,2024-09-07Z,2025-08-15Z,active,no,NaN,NaN,NaN
a487dmcrtdak032ab6slynlxx,Yevhen,Cheberko,Yevhen,Cheberko,Male,Y. Cheberko,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,1998-01-23,Melitopol,Ukraine,315w6fk6umfzf4qvba3t55u61,184.0,66.0,left,21.0,2023-07-05Z,NaN,active,yes,NaN,NaN,NaN
aggjh662fgl2me6slzt0ll8t1,Nicholas George,Hagen Godoy,Nicholas,Hagen,Male,N. Hagen,Guatemala,6bw57gk867vfrep8b5e4ykh24,Goalkeeper,player,1996-08-02,Nueva Guatemala de la Asunción,Guatemala,6bw57gk867vfrep8b5e4ykh24,193.0,80.0,right,1.0,2024-01-31Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN
be8jrs69th2448ps5rp9wzmui,Sean Gregory,Zawadzki,Sean,Zawadzki,Male,S. Zawadzki,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-04-21,Olmsted Falls,USA,7hr2f89v44y65dyu9k92vprwn,183.0,72.0,right,25.0,2022-02-01Z,NaN,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN
bg999s6oh5e4astxd1l52x2sq,Luke,Pruter,Luke,Pruter,Male,L. Pruter,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2001-09-03,Redondo Beach,USA,7hr2f89v44y65dyu9k92vprwn,196.0,86.0,right,54.0,2025-03-22Z,NaN,active,yes,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN
bqve6k75eu81dheqxec2l9lka,DeJuan Lytelle,Jones,DeJuan,Jones,Male,D. Jones,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-06-24,Lansing,USA,7hr2f89v44y65dyu9k92vprwn,181.0,75.0,right,12.0,2024-07-31Z,2025-04-22Z,active,no,NaN,NaN,NaN
d38mrccgoud3qomh3supk202d,Darlington Joephillip,Nagbe,Darlington,Nagbe,Male,D. Nagbe,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1990-07-19,Monrovia,Liberia,78fh41lat89a3xaqjqcdzb4ul,175.0,75.0,right,6.0,2020-01-01Z,NaN,active,yes,Liberia,78fh41lat89a3xaqjqcdzb4ul,NaN
d4zwwmzribjh4ld0ugkc7d4vd,Patrick Kwame,Ampadu,Kwame,Ampadu,Male,K. Ampadu,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN,assistant coach,1970-12-20,Bradford,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,NaN,2022-12-06Z,NaN,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,NaN
dcxy9p8c4qrf5vaeawf75714a,Amar,Sejdić,Amar,Sejdic,Male,A. Sejdić,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1996-11-29,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,179.0,72.0,NaN,14.0,2025-03-03Z,NaN,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
djkuhn3q1q78zwuj0xybxvgiy,Marcelo Andrés,Herrera Mansilla Barrios,Andrés,Herrera,Male,A. Herrera,Argentina,2vovxa97k7v7ofa85dah2xktb,Defender,player,1998-11-03,Corrientes,Argentina,2vovxa97k7v7ofa85dah2xktb,178.0,75.0,right,2.0,2024-08-06Z,2026-06-30Z,active,yes,NaN,NaN,NaN
dyv4gls8evw1fkei1zofev21g,Taha,Habroune,Taha,Habroune,Male,T. Habroune,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-02-05,Columbus,USA,7hr2f89v44y65dyu9k92vprwn,182.0,76.0,right,16.0,2023-05-23Z,NaN,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
e0pkyzm6eqzlrxme33k7dwgt0,Chase Mesner,Adams,Chase,Adams,Male,C. Adams,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2008-04-17,Naperville,USA,7hr2f89v44y65dyu9k92vprwn,180.0,NaN,NaN,46.0,2025-02-22Z,NaN,active,yes,NaN,NaN,NaN
es8xeko9cu9hvx5smdxiqan84,Hugo,Picard,Hugo,Picard,Male,H. Picard,France,7gww28djs405rfga69smki84o,Midfielder,player,2003-05-09,Torfou,France,7gww28djs405rfga69smki84o,168.0,68.0,right,30.0,2025-07-24Z,NaN,active,yes,NaN,NaN,NaN
1ic88sjf4y4woogz2te5pakbu,Troy,Lesesne,Troy,Lesesne,Male,T. Lesesne,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1983-10-27,West Columbia,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,2024-01-10Z,2025-07-11Z,active,no,NaN,NaN,NaN
1rsr9bg12y3480inhp9pn22vo,Bibi Hakim,Karamoko,Bibi,Karamoko,Male,B. Karamoko,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-11-01,NaN,USA,7hr2f89v44y65dyu9k92vprwn,183.0,85.0,NaN,19.0,2025-01-08Z,2025-05-30Z,active,no,NaN,NaN,NaN
1x3j9bbil4uokoajhd7mt6uhh,René,Weiler,René,Weiler,Male,R. Weiler,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,coach,1973-09-13,Winterthur,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,NaN,NaN,NaN,2025-08-15Z,NaN,active,yes,NaN,NaN,NaN
