id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName
byji9z9s1zb07t92wiyg4hk9h,Nicky,Hayen,Nicky,Hayen,Male,N. Hayen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1980-08-16,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,78.0,right,NaN,2024-03-18Z,NaN,active,yes,NaN
d6r3vkalhudms84f6fs415wid,Philip Aksel,Frigast Zinckernagel,Philip,Zinckernagel,Male,P. Zinckernagel,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Attacker,player,1994-12-16,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,70.0,right,NaN,2025-01-01Z,2025-01-31Z,active,no,NaN
dfy8wmt4li6v2a3ulhftrxr10,Shandre Miguel,Campbell,Shandre,Campbell,Male,S. Campbell,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,NaN,Attacker,player,2005-07-15,NaN,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,NaN,left,84.0,2024-07-10Z,NaN,active,yes,NaN
ecnh65kkhku5mdkr3il4fl6tx,Casper,Mørup Nielsen,Casper,Nielsen,Male,C. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,1994-04-29,Esbjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,71.0,right,27.0,2022-07-17Z,NaN,active,yes,NaN
evcq2pbyad7zn3okc33upat0q,Lynnt,Audoor,Lynnt,Audoor,Male,L. Audoor,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-10-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,69.0,right,62.0,2024-07-01Z,NaN,active,yes,NaN
jyh107tl6vv8bd1pgautj46h,Michał Krzysztof,Skóraś,Michal,Skóras,Male,M. Skóraś,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Attacker,player,2000-02-15,Jastrzębie-Zdrój,Poland,27baqb7359ywdvsxxklx1kn11,172.0,64.0,right,21.0,2023-07-03Z,NaN,active,yes,NaN
l6y4o9t2b0jxaxo85oztok45,Brandon,Mechele,Brandon,Mechele,Male,B. Mechele,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1993-01-28,Bredene,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,81.0,right,44.0,2017-07-01Z,NaN,active,yes,NaN
mkq18lpl3d44wxq974mci5wq,Raphael,Onyedika Nwadike,Raphael,Onyedika,Male,R. Onyedika,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,2001-04-19,Imo,Nigeria,63pvdwrsiq5b07mzi8igqei9p,184.0,78.0,right,15.0,2022-08-28Z,NaN,active,yes,NaN
q2uubesdtpjeq5eui1ro86c4,Argus,Vanden Driessche,Argus,Driessche,Male,A. Vanden Driessche,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2007-04-22,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,81.0,2025-03-29Z,NaN,active,yes,NaN
x3g0yyxs0j4o8fxphxtf0st1,Hans,Vanaken,Hans,Vanaken,Male,H. Vanaken,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1992-08-24,Neerpelt,Belgium,4wbzjcclyefma1ourvjsu4q2j,195.0,77.0,right,20.0,2015-07-01Z,NaN,active,yes,NaN
11ys1gz739c2d1erzx21t91ih,Kéres Angelau,Masangu,Kéres,Masangu,Male,K. Masangu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2000-03-07,Antwerp,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,76.0,right,6.0,2023-07-01Z,NaN,active,yes,NaN
2961iy0sg9zmy0r6fzbr2dmg9,Dávid,Hrnčár,Dávid,Hrncár,Male,D. Hrnčár,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,1997-12-10,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,186.0,79.0,right,20.0,2024-06-05Z,NaN,active,yes,NaN
2hr7skflmxmpiiauz04h185ey,Bruny,Nsimba,Bruny,Nsimba,Male,B. Nsimba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Angola,3k53bkrjx5zsxchc6e3mcd834,Attacker,player,2000-04-05,Bukunzao,Angola,3k53bkrjx5zsxchc6e3mcd834,181.0,63.0,right,77.0,2023-07-01Z,NaN,active,yes,NaN
2lm0c7eiwntew7sdkdpwi02y1,Aurélien,Scheidler,Aurélien,Scheidler,Male,A. Scheidler,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,1998-06-04,Saint-Martin-lès-Boulogne,France,7gww28djs405rfga69smki84o,192.0,90.0,right,11.0,2024-08-05Z,2025-06-30Z,active,yes,NaN
2s4yh2esd5wmihzr8jupkt1hx,Bryan,Goncalves,Bryan,Goncalves,Male,B. Goncalves,France,7gww28djs405rfga69smki84o,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1996-07-19,NaN,France,7gww28djs405rfga69smki84o,190.0,72.0,left,4.0,2024-06-15Z,NaN,active,yes,NaN
30iec2e8y60m5wcze38shw5qs,Desmond,Ofori Acquah,Desmond,Acquah,Male,D. Acquah,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2002-07-23,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,NaN,right,23.0,2024-06-15Z,NaN,active,yes,NaN
39307g4mv5kms5rtlss0x756,Jordy Solly,Soladio Kandolo,Jordy,Soladio,Male,J. Soladio,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,1998-02-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,79.0,right,98.0,2023-08-30Z,2025-01-12Z,active,no,NaN
3are60mt98ibeazgcyjvuy7tg,Mohamed,Berte,Mohamed,Berte,Male,M. Berte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,2002-03-25,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,77.0,right,90.0,2024-06-15Z,NaN,active,yes,NaN
4ju2soyxqa6hu0oo007ej8wdl,Karol,Fila,Karol,Fila,Male,K. Fila,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Defender,player,1998-06-13,Gdańsk,Poland,27baqb7359ywdvsxxklx1kn11,183.0,77.0,right,5.0,2024-09-06Z,NaN,active,yes,NaN
4nm01ui1f4ym7xmp8469j7v8p,Julien,Devriendt,Julien,Devriendt,Male,J. Devriendt,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1998-11-25,Vilvoorde,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,79.0,right,13.0,2020-07-01Z,NaN,active,yes,NaN
5hpwbv3k81cm9k80ob9t9k5at,Michaël,Lallemand,Michaël,Lallemand,Male,M. Lallemand,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1993-02-11,Eupen,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,71.0,right,9.0,2022-06-24Z,NaN,active,yes,NaN
5j8jlykegiplbh3tr6zed88a1,Nathan Christian,Rôdes,Nathan,Rôdes,Male,N. Rôdes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1997-12-11,Etterbeek,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,75.0,right,18.0,2022-06-24Z,NaN,active,yes,NaN
5kronnzpkx1qr9fiumwrsr7dg,Darryl Nganji,Nkulikiyimana,Darryl,Nkulikiyimana,Male,D. Nkulikiyimana,Rwanda,12obgipj8u3vm1grf3jkrvqte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2005-05-24,NaN,Rwanda,12obgipj8u3vm1grf3jkrvqte,NaN,NaN,NaN,33.0,2024-09-06Z,NaN,active,yes,NaN
62sjiqsjew0w1f4q04znxcnvt,Ridwane,M'Barki,Ridwane,M'Barki,Male,R. M'Barki,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1994-07-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,68.0,right,7.0,2017-07-01Z,NaN,active,yes,NaN
67mfimq532haswzkgj9d4sodm,Jordan,Attah Kadiri,Jordan,Kadiri,Male,J. Attah Kadiri,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2000-03-11,Idah,Nigeria,63pvdwrsiq5b07mzi8igqei9p,182.0,NaN,NaN,19.0,2025-02-13Z,NaN,active,yes,NaN
73sjfmu98sl5nzbo5iq7mmnhm,Abdoulaye,Yahaya,Abdoulaye,Yahaya,Male,A. Yahaya,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Midfielder,player,2001-10-07,Bertoua,Cameroon,4eb9feio6u267dd1jcwaf38mt,170.0,NaN,left,17.0,2024-02-13Z,2025-01-07Z,active,no,NaN
77px2f7a0ihv8dchncdfj7r9x,Lennard,Hens,Lennard,Hens,Male,L. Hens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1996-02-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,70.0,right,10.0,2019-07-01Z,NaN,active,yes,NaN
7nlpu8ocv423vqaooks0hifze,Guillaume Laurent,Dietsch,Guillaume,Dietsch,Male,G. Dietsch,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,2001-04-17,NaN,France,7gww28djs405rfga69smki84o,184.0,74.0,right,30.0,2024-06-18Z,NaN,active,yes,NaN
7xohgebtjrdvhgamhfpp7w31m,Malcolm,Viltard,Malcolm,Viltard,Male,M. Viltard,France,7gww28djs405rfga69smki84o,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Midfielder,player,2002-10-24,Carcassonne,France,7gww28djs405rfga69smki84o,176.0,70.0,right,24.0,2024-06-20Z,NaN,active,yes,NaN
7xzk2v8wbkxydoiql8wsesb11,Vincent,Euvrard,Vincent,Euvrard,Male,V. Euvrard,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1982-03-12,Veurne,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,75.0,right,NaN,2024-05-31Z,NaN,active,yes,NaN
863wevd1kdzq5sd7qpmhr4lqs,Fabio Michel,Ferraro,Fabio,Ferraro,Male,F. Ferraro,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2002-09-03,Halle,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,73.0,left,88.0,2023-08-03Z,NaN,active,yes,NaN
8lqo2ajhgjockasmd198nai1,Joedrick,Pupe,Joedrick,Pupe,Male,J. Pupe,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1997-06-04,Brugge,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,76.0,left,3.0,2023-07-01Z,NaN,active,yes,NaN
8pikky0bmotvh3u1bpxqhcyxh,Kobe,Cools,Kobe,Cools,Male,K. Cools,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1997-07-25,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,192.0,85.0,right,21.0,2022-06-13Z,NaN,active,yes,NaN
adgdnh26ntaid4lweet3z0mi1,Roman,Květ,Roman,Kvet,Male,R. Květ,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1997-12-17,Benešov,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,84.0,right,16.0,2024-06-20Z,2025-06-30Z,active,yes,NaN
am0ea3bvmnin4gco2ndny2noq,Ragnar Anthonius Maria,Oratmangoen,Ragnar,Oratmangoen,Male,R. Oratmangoen,Indonesia,1zi2c00k6skx48tn692uem0n6,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-01-21,Oss,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,74.0,right,26.0,2024-08-13Z,NaN,active,yes,NaN
cegach91yxjz3wzspukimvjhm,Antoine Claude,De Bodt,Antoine,De Bodt,Male,A. De Bodt,Belgium,4wbzjcclyefma1ourvjsu4q2j,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Midfielder,player,1999-10-17,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,12.0,2018-07-01Z,2024-09-02Z,active,no,NaN
cog2vp76lmir7dt76pgrkspyi,Ali,Akman,Ali,Akman,Male,A. Akman,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,NaN,Attacker,player,2002-04-18,Bursa,Türkiye,6kd6webenogylfgwt2aa9l6vx,173.0,65.0,right,19.0,2023-08-10Z,2025-01-27Z,active,no,NaN
dqrtbk6lsscer7078jro6z3hm,Dembo,Sylla,Dembo,Sylla,Male,D. Sylla,Guinea,4i9sg55wigitrfx7290f59ceo,France,7gww28djs405rfga69smki84o,Defender,player,2002-11-10,Laval,France,7gww28djs405rfga69smki84o,175.0,72.0,right,53.0,2024-08-23Z,2025-06-30Z,active,yes,NaN
dxcsuw39xzusjsj5e1jw53y6t,Michael Robin,Verrips,Michael,Verrips,Male,M. Verrips,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1996-12-03,Velp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,195.0,85.0,right,34.0,2024-07-18Z,NaN,active,yes,NaN
eiowfsv1exixre0w9fq43jh7t,Thomas Richard,Holmes,Tom,Holmes,Male,T. Holmes,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Defender,player,2000-03-12,Ealing,England,1fk5l4hkqk12i7zske6mcqju6,189.0,82.0,right,29.0,2025-02-03Z,2025-06-30Z,active,yes,NaN
f1ncgnocijpg49ydlzs24srh0,Danny Mohammed,Fofana,Danny,Fofana,Male,D. Fofana,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2002-08-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,15.0,2024-07-01Z,NaN,active,yes,NaN
jw8lb54ua2iufebwnu8k68t0,Noah,Mbamba-Muanda,Noah,Mbamba,Male,N. Mbamba,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-01-05,Ixelles,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,75.0,right,17.0,2025-02-03Z,2025-06-30Z,active,yes,NaN
pi2sxs616a52jvpfywgwjowl,Gilles,Ruyssen,Gilles,Ruyssen,Male,G. Ruyssen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1994-06-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,85.0,NaN,22.0,2023-01-20Z,NaN,active,yes,NaN
t0aa2a7p5ss7qpowu87qqhgp,Jasper,Van Oudenhove,Jasper,Van Oudenhove,Male,J. Van Oudenhove,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1998-11-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,67.0,left,8.0,2019-07-01Z,NaN,active,yes,NaN
12zn29b1dqhexzrkvm43yuiac,Max Jimmy,Dean,Max,Dean,Male,M. Dean,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Attacker,player,2004-02-21,NaN,England,1fk5l4hkqk12i7zske6mcqju6,178.0,NaN,right,21.0,2024-07-12Z,NaN,active,yes,NaN
139gqjqk73bl6dmkwpq8iamz9,Wouter,Vrancken,Wouter,Vrancken,Male,W. Vrancken,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1979-02-03,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,76.0,NaN,NaN,2024-07-01Z,2025-01-21Z,active,no,NaN
18pgjfpl9s8qy32mblzygsyc5,Sven,Kums,Sven,Kums,Male,S. Kums,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1988-02-26,Asse,Belgium,4wbzjcclyefma1ourvjsu4q2j,176.0,63.0,right,24.0,2020-07-01Z,NaN,active,yes,NaN
1d2fpmtdglpqwyhnc657n77it,Andrew,Hjulsager,Andrew,Hjulsager,Male,A. Hjulsager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,1995-01-15,Amager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,73.0,right,17.0,2021-07-01Z,NaN,active,yes,NaN
1hu3iacu14vimpwmzs42rpnh0,Zalán,Vancsa,Zalán,Vancsa,Male,Z. Vancsa,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN,Midfielder,player,2004-10-27,Budapest,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,175.0,70.0,right,7.0,2024-09-04Z,2025-02-04Z,active,no,NaN
29zdptn1qw7mfwioylxsfz8r8,Hélio Sandro,Oliveira Alves Varela,Hélio Sandro,Oliveira Alves Varela,Male,Hélio Varela,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,2002-05-03,Almada,Portugal,1nbm5i9a0403zzvltn17lxinc,176.0,69.0,right,29.0,2024-08-16Z,NaN,active,yes,Hélio Varela
2branork7cntloew47tif7das,Matias,Fernandez-Pardo,Matias,Fernandez-Pardo,Male,M. Fernandez-Pardo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2005-02-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,70.0,right,28.0,2023-02-22Z,2024-08-30Z,active,no,NaN
2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Adelino,da Silva Lopes,Leonardo,Da Silva Lopes,Male,Leonardo Lopes,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Midfielder,player,1998-11-30,Lisboa,Portugal,1nbm5i9a0403zzvltn17lxinc,168.0,61.0,right,5.0,2024-12-13Z,NaN,active,yes,Leonardo Lopes
32sds4yk7ch30mng0gyzhdk9h,Stefan,Mitrović,Stefan,Mitrovic,Male,S. Mitrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1990-05-22,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,189.0,84.0,left,13.0,2024-01-31Z,NaN,active,yes,NaN
3r04y1fejoh9e8qbge3exy3u1,Noah,Fadiga,Noah,Fadiga,Male,N. Fadiga,Senegal,6hhqyhr5cwq2pfprlazyposyk,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1999-12-03,Brugge,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,76.0,both,22.0,2023-08-08Z,NaN,active,yes,NaN
3wlekwt7ma61d5za0zc8evdw4,Mohammed Jamel,El Âdfaoui,Mohammed,El Adfaoui,Male,M. El Âdfaoui,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2008-02-28,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,28.0,2025-05-17Z,NaN,active,yes,NaN
3zc219xqywme43v3jdwmv44d0,Mathias,Delorge Knieper,Mathias,Delorge,Male,M. Delorge,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-07-31,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,NaN,left,16.0,2024-07-24Z,NaN,active,yes,NaN
44jodbd22miplovg4pt552hh,Danijel,Miličević,Danijel,Milicevic,Male,D. Miličević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,coach,1986-01-05,Bellinzona,Switzerland,3bh70jgvc5mn58x0byjkuda17,171.0,61.0,right,NaN,2025-01-21Z,2025-05-27Z,active,no,NaN
4m2ku4thm7b7gugl67g73u4q2,Louis,Fortin,Louis,Fortin,Male,L. Fortin,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2002-01-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,88.0,NaN,26.0,2021-07-01Z,NaN,active,yes,NaN
4mvqt04u92wsm1p5ja8fpilii,Tiago Filipe,Alves Araújo,Tiago Filipe,Alves Araújo,Male,Tiago Araújo,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Defender,player,2001-03-27,Vila do Conde,Portugal,1nbm5i9a0403zzvltn17lxinc,184.0,78.0,left,20.0,2024-08-24Z,NaN,active,yes,Tiago Araújo
4wos1jbql3nu7c1ksa9n2auc4,Gilles,De Meyer,Gilles,De Meyer,Male,G. De Meyer,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2006-09-17,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,35.0,2024-10-30Z,NaN,active,yes,NaN
5jywyphhwu9j4bphz0720kb9,Pieter Tom,Gerkens,Pieter,Gerkens,Male,P. Gerkens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-02-17,Bilzen,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,72.0,right,8.0,2023-06-15Z,NaN,active,yes,NaN
5q4wztjkk6nuwapm7qgey9w45,Daniel Yuji,Yabuki Schmidt,Daniel,Schmidt,Male,D. Schmidt,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Goalkeeper,player,1992-02-03,Illinois,USA,7hr2f89v44y65dyu9k92vprwn,197.0,88.0,right,1.0,2024-01-05Z,2025-01-20Z,active,no,NaN
60gs7lod7de72ypcs6qfup8q2,Andri Lucas,Guðjohnsen,Andri,Gudjohnsen,Male,A. Guðjohnsen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2002-01-29,London,England,1fk5l4hkqk12i7zske6mcqju6,187.0,NaN,right,9.0,2024-06-15Z,NaN,active,yes,NaN
6fdwd71dx2qu7uzzs3ozm9x7u,Tsuyoshi,Watanabe,Tsuyoshi,Watanabe,Male,T. Watanabe,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Defender,player,1997-02-05,Saitama,Japan,lxyibh89lpdc0bfian1nx0xq,184.0,76.0,right,4.0,2023-06-15Z,NaN,active,yes,NaN
6usylpvvapcqzwjbyzbe0vf2s,Mohamed,Soumah,Mohamed,Soumah,Male,M. Soumah,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,Defender,player,2003-03-15,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,188.0,80.0,right,38.0,2024-11-09Z,NaN,active,yes,NaN
6yegi163rq5fsloppfubi3sh5,Tom André,Vandenberghe,Tom,Vandenberghe,Male,T. Vandenberghe,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1992-08-17,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,78.0,right,32.0,2025-01-07Z,NaN,active,yes,NaN
7bwjxz6bwt7h070dbv1l8woyy,Ismaël,Kandouss,Ismaël,Kandouss,Male,I. Kandouss,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Defender,player,1997-11-12,Lille,France,7gww28djs405rfga69smki84o,192.0,83.0,right,5.0,2023-07-12Z,2024-09-01Z,active,no,NaN
7eox5w91a19w4kx2u3cc8d4yy,Omri,Gandelman,Omri,Gandelman,Male,O. Gandelman,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,2000-05-16,Hod Hasharon,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,188.0,84.0,left,6.0,2023-08-18Z,NaN,active,yes,NaN
7ld784sfqk29tlvpes2f4vcru,Daisuke,Yokota,Daisuke,Yokota,Male,D. Yokota,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Attacker,player,2000-06-15,Tokyo,Japan,lxyibh89lpdc0bfian1nx0xq,169.0,66.0,left,14.0,2024-01-15Z,2024-08-30Z,active,no,NaN
7s4ws0u4erq1jfobqpsj0aoes,Matisse,Samoise,Matisse,Samoise,Male,M. Samoise,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2001-11-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,right,18.0,2020-09-25Z,NaN,active,yes,NaN
7vv4ef3y8swdekozwaent3ai1,Dante,Vanzeir,Dante,Vanzeir,Male,D. Vanzeir,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1998-04-16,Beringen,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,68.0,right,14.0,2025-01-24Z,NaN,active,yes,NaN
87ccrt89k5abyjisix22g08ut,Tarik,Tissoudali,Tarik,Tissoudali,Male,T. Tissoudali,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1993-04-02,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,75.0,right,10.0,2021-02-01Z,2024-07-28Z,active,no,NaN
8fs5klbsyx06c5ds9s1i3xu96,Hyun-Seok,Hong,Hyun-Seok,Hong,Male,Hong Hyun-Seok,Korea Republic,4vzpxtqkiwx0puygnmayr74di,NaN,NaN,Midfielder,player,1999-06-16,Seoul,Korea Republic,4vzpxtqkiwx0puygnmayr74di,175.0,66.0,left,7.0,2022-08-08Z,2024-08-29Z,active,no,NaN
8kz0e83d3azssd7unbk2lqt0q,Archibald Norman,Brown,Archie,Brown,Male,A. Brown,England,1fk5l4hkqk12i7zske6mcqju6,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Defender,player,2002-05-28,Birmingham,England,1fk5l4hkqk12i7zske6mcqju6,190.0,86.0,left,3.0,2023-08-11Z,NaN,active,yes,NaN
8rsmx7skreq5jt8ckz7a3egic,Tibe,De Vlieger,Tibe,De Vlieger,Male,T. De Vlieger,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-11-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,right,27.0,2024-01-15Z,NaN,active,yes,NaN
8u19d6i1does69ax5gw4faxas,Bi Christ Hyllarion,Goore,Hyllarion,Goore,Male,H. Goore,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,2005-08-24,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN,45.0,2025-01-30Z,NaN,active,yes,NaN
91lauo7abmec10l3btcxt3d3o,Samuel Junior,Kotto,Samuel,Kotto,Male,S. Kotto,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Defender,player,2003-09-03,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,190.0,84.0,left,2.0,2025-01-21Z,NaN,active,yes,NaN
