id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,knownName
6pp2hyj46c5jg71w4kesyho2c,Christian,Akpan,Christian,Akpan,Male,C. Akpan,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,2005-01-29,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,65.0,2023-01-30Z,active,yes,NaN,NaN
82desxiza5fpfvdtzzygfik9g,Kenshin,Yasuda,Kenshin,Yasuda,Male,K. Yasuda,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Midfielder,player,2005-03-05,NaN,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,NaN,87.0,2025-01-08Z,active,yes,2026-06-30Z,NaN
8fne325t0ekrxwz0qlb9idp1w,Jonathan,Coenen,Jonathan,Coenen,Male,J. Coenen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-12-22,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,66.0,2025-07-01Z,active,yes,NaN,NaN
8hynr44tgz4jkpwiczt8s4vtg,Wilson,Da Costa,Wilson,Da Costa,Male,W. Da Costa,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2007-02-28,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,52.0,2023-07-01Z,active,yes,NaN,NaN
8z2zm731y204inomo2okndc7o,Juwensley,Onstein,Juwensley,Onstein,Male,J. Onstein,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Defender,player,2007-10-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,72.0,left,54.0,2023-10-07Z,active,yes,NaN,NaN
9hzgygrkjtinm526bolvcl5as,Saif Eddien,Lazar,Saif,Lazar,Male,S. Lazar,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2006-12-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,60.0,2024-03-07Z,active,yes,NaN,NaN
9kvegneav2ddt05dq1iqrjbx0,Michiel,Cauwel,Michiel,Cauwel,Male,M. Cauwel,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2007-03-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,65.0,NaN,62.0,2023-07-01Z,active,yes,NaN,NaN
a9h894p770w99g9q24ov6os2c,Alpha Amadou,Barry,Alpha,Barry,Male,A. Barry,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2007-07-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,72.0,2024-07-01Z,active,yes,NaN,NaN
akiclq4of0hue4gzghoq1ghlg,Robin,Mirisola,Robin,Mirisola,Male,R. Mirisola,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-12-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,29.0,2023-03-30Z,active,yes,NaN,NaN
b16xxxexqu3juqt0t3fm7evis,Myeong-Jun,Kim,Myeong-Jun,Kim,Male,Kim Myeong-Jun,Korea Republic,4vzpxtqkiwx0puygnmayr74di,NaN,NaN,Attacker,player,2006-03-21,NaN,Korea Republic,4vzpxtqkiwx0puygnmayr74di,183.0,73.0,NaN,89.0,2025-01-23Z,active,yes,NaN,Kim Myeong-Jun
bee0xhqhgmssyi1ny68lc3w9g,August Jan,De Wannemacker,August,De Wannemacker,Male,A. De Wannemacker,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2008-12-25,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,56.0,2024-10-18Z,active,yes,NaN,NaN
bo0ooppooioiw4l9wrvhjk0es,Aaron,Murenzi,Aaron,Murenzi,Male,A. Murenzi,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2008-05-23,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,57.0,2024-07-01Z,active,yes,NaN,NaN
bzf0mf21jsykjm9xbzilf1f6c,Kenan,Baban Haroun,Kenan,Haroun,Male,K. Haroun,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-07-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,86.0,2024-03-28Z,active,yes,NaN,NaN
cc658or105rz0rht4s4w9r76c,Lino,Decresson,Lino,Decresson,Male,L. Decresson,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2007-03-14,Hasselt,Belgium,4wbzjcclyefma1ourvjsu4q2j,165.0,NaN,right,70.0,2025-03-01Z,active,yes,NaN,NaN
ckqafbby7ldpej8p04wjt1wyc,Manu,Mocsnik,Manu,Mocsnik,Male,M. Mocsnik,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2007-07-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,53.0,2025-03-13Z,active,yes,NaN,NaN
cnsgwetu53lcwxf5b8x3ecmc4,Luka,Lukanić,Luka,Lukanic,Male,L. Lukanić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Midfielder,player,2004-05-03,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,78.0,2024-07-01Z,active,yes,NaN,NaN
ctyeiw325fykxcejgbqksl1ck,Brad Ryan,Manguelle,Brad,Manguelle,Male,B. Manguelle,Belgium,4wbzjcclyefma1ourvjsu4q2j,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2007-11-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,74.0,right,22.0,2023-07-01Z,active,yes,NaN,NaN
dkz1ffqe2zcg1ywmh38h7il1w,Matthias,Wamu Oyatambwe,Matthias,Wamu Oyatambwe,Male,M. Wamu Oyatambwe,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2008-10-22,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,58.0,2024-07-01Z,active,yes,NaN,NaN
ed5dyhsrhul92qlyqtevtkftg,Loïc,Alvarez Fernandez,Loïc,Alvarez Fernandez,Male,L. Alvarez Fernandez,Belgium,4wbzjcclyefma1ourvjsu4q2j,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,2008-01-29,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,74.0,2025-08-14Z,active,yes,NaN,NaN
errumr0tp8wraymef8l7l27ai,Olivier Marc,Vliegen,Olivier,Vliegen,Male,O. Vliegen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1999-02-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,85.0,right,82.0,2024-07-28Z,active,yes,NaN,NaN
exjhsivjsyxlf8y292ibtyxas,Lucca,Brughmans,Lucca,Brughmans,Male,L. Brughmans,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2008-06-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,197.0,85.0,right,26.0,2023-08-31Z,active,yes,NaN,NaN
ez02h1tgmvsk1e3c8p22qxdsk,Ali,Camara,Ali,Camara,Male,A. Camara,Belgium,4wbzjcclyefma1ourvjsu4q2j,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2008-01-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2024-11-21Z,active,yes,NaN,NaN
s4y4iktyk6vcknw5ctxn0hzo,Djoully,Nzoko,Djoully,Nzoko,Male,D. Nzoko,Finland,2u07e54v5dprsugdvddpq5ync,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,2007-10-11,NaN,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,right,79.0,2024-09-06Z,active,yes,NaN,NaN
123rroqbxqau7g1b86dyy4mqc,Andrea Claude,Piron,Andrea,Piron,Male,A. Piron,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-10-26,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,left,16.0,2024-05-10Z,active,yes,NaN,NaN
1dpz2wyzessv6nm7ljivmd3h1,Gaëtan,Hendrickx,Gaëtan,Hendrickx,Male,G. Hendrickx,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-03-30,Braine-l'Alleud,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,64.0,right,6.0,2025-02-05Z,active,yes,NaN,NaN
1ekfu3u2d9vh73lw2dzdcr1wq,Isaac,Nuhu,Isaac,Nuhu,Male,I. Nuhu,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2001-09-30,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,171.0,60.0,right,7.0,2020-01-01Z,active,yes,NaN,NaN
1nqpxso2a9qw8w8g6u4sb60ut,Oriol,Busquets Mas,Oriol,Busquets,Male,Oriol Busquets,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Midfielder,player,1999-01-20,Sant Feliu de Guíxols,Spain,49ih1pwv3ahshdf8uzrimi54c,185.0,77.0,right,66.0,2025-07-25Z,active,yes,NaN,NaN
2dffynjkmslirpckd03al46c4,Karol Lorenzo,Youndje Sihom,Lorenzo,Youndje,Male,L. Youndje,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-04-12,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,left,13.0,2025-07-01Z,active,yes,NaN,NaN
2i6q4kt11g5cjf89ph6oj2k9g,Luca,Chavet,Luca,Chavet,Male,L. Chavet,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-01-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,36.0,2025-01-17Z,active,no,2025-08-21Z,NaN
3dvsozfd88bd3keskzd2n69sk,Raphael Augustin,Di Matteo,Raphael,Di Matteo,Male,R. Di Matteo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-01-23,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,14.0,2024-07-01Z,active,yes,NaN,NaN
3uv2rliy0djrmi2q82x0j9x0q,Julian Elias,Renner,Julian,Renner,Male,J. Renner,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2003-06-07,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,NaN,NaN,44.0,2021-09-16Z,active,yes,NaN,NaN
3zx5cyqg9w2wbvgvr57s0molw,Mark-Oliver,Müller,Mark,Müller,Male,M. Müller,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2001-08-01,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,27.0,2025-07-11Z,active,yes,NaN,NaN
50iwwx11r99cvce6x8cp52c16,Abdul,Manaf Nurudeen,Abdul,Nurudeen,Male,A. Nurudeen,Ghana,2q2sw72utw5gu9t5y4knckwba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1999-02-08,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,190.0,77.0,right,33.0,2019-02-20Z,active,yes,NaN,NaN
56akt1tmzo2adv8elthwfvt91,Kevin,Möhwald,Kevin,Möhwald,Male,K. Möhwald,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1993-07-03,Erfurt,Germany,36min0qztu8eydwvpv8t1is0m,182.0,75.0,right,8.0,2023-07-01Z,active,yes,NaN,NaN
5769ggr7udnebgwl8q0zgcij9,Nicolas,Gavory,Nicolas,Gavory,Male,N. Gavory,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1995-02-16,Beauvais,France,7gww28djs405rfga69smki84o,183.0,79.0,left,5.0,2025-07-23Z,active,yes,NaN,NaN
5faeh0yyd61tczv6zminql5p0,Théo Simon,Maréchal,Théo,Maréchal,Male,T.  Maréchal,Belgium,4wbzjcclyefma1ourvjsu4q2j,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-01-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,47.0,2024-03-01Z,active,yes,NaN,NaN
5mdl34isp6ta4mz1btlzswk5w,David,Widlarz,David,Widlarz,Male,D. Widlarz,Poland,27baqb7359ywdvsxxklx1kn11,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-03-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,17.0,2024-06-28Z,active,yes,NaN,NaN
6598dm683dw49mce66mxvzhg4,Bertan,Çalışkan,Bertan,Caliskan,Male,B. Çalışkan,Türkiye,6kd6webenogylfgwt2aa9l6vx,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2005-02-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,19.0,2024-05-10Z,active,yes,NaN,NaN
6gs4lheg1iy38w6ltyvmgzjdh,Ihor,Plastun,Igor,Plastun,Male,I. Plastun,Ukraine,315w6fk6umfzf4qvba3t55u61,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Defender,player,1990-08-20,Kyiv,Ukraine,315w6fk6umfzf4qvba3t55u61,193.0,70.0,right,32.0,2025-02-05Z,active,yes,NaN,NaN
6pb0fvhclzoz9f95h0tnomtw5,Marco,Hiller,Marco,Hiller,Male,M. Hiller,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,1997-02-20,Gröbenzell,Germany,36min0qztu8eydwvpv8t1is0m,189.0,88.0,right,1.0,2025-07-11Z,active,yes,NaN,NaN
6wt29oce6gsthhpmhq705vl9m,Yentl,Van Genechten,Yentl,Van Genechten,Male,Y. Van Genechten,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-08-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,75.0,right,2.0,2022-06-28Z,active,yes,NaN,NaN
76y4awqbdef5yxiovt27i57th,Merveille Bopé,Bokadi,Merveille,Bokadi,Male,M. Bokadi,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,NaN,Defender,player,1996-05-21,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,186.0,82.0,right,NaN,2025-08-21Z,active,yes,NaN,NaN
77fldfqlxps1xbdg29anv4vai,Nathan Julien,Bitumazala,Nathan,Bitumazala,Male,N. Bitumazala,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2002-12-10,Fontainebleau,France,7gww28djs405rfga69smki84o,178.0,68.0,right,NaN,2022-08-17Z,active,yes,NaN,NaN
7v4ciizmm4bnp1xijsdk7ghzo,Luka,Lobzhanidze,Luka,Lobzhanidze,Male,L. Lobzhanidze,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-06-21,NaN,Georgia,55mqz7j6585f2jhgfhn62lomr,189.0,NaN,right,51.0,2025-08-22Z,active,yes,NaN,NaN
8kcrk654uijqukzcs8fjraymt,Bruno Miguel,Nogueira Pinheiro,Bruno Miguel,Nogueira Pinheiro,Male,Bruno Pinheiro,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,NaN,coach,1976-10-30,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,Bruno Pinheiro
8qa4s74yhn2u9n5tm4mfi934k,Rune,Paeshuyse,Rune,Paeshuyse,Male,R. Paeshuyse,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2002-03-28,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,79.0,right,28.0,2022-07-01Z,active,yes,NaN,NaN
94bgokq72drmf1a15aol9ez2s,Amadou,Keita,Amadou,Keita,Male,A. Keita,Guinea,4i9sg55wigitrfx7290f59ceo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-10-28,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,170.0,78.0,right,18.0,2021-07-01Z,active,yes,NaN,NaN
94x11y9hqgv8i0presdqsq9ec,Matteo,Paolo Filorizzo,Matteo,Filorizzo,Male,M. Filorizzo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-02-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,56.0,2024-02-24Z,active,yes,NaN,NaN
9eqfjexay90snhbl2sz8sf8r8,Jaden,Malhage,Jaden,Malhage,Male,J. Malhage,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2005-07-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,25.0,2024-05-10Z,active,yes,NaN,NaN
9h387d958yi17abof2f8yorca,Zakaria Dalil,Atteri,Zakaria,Atteri,Male,Z. Atteri,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2002-02-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,NaN,left,20.0,2025-07-23Z,active,yes,NaN,NaN
9q6ego1oq93k9fbx35baaqvx0,Luca,Dalla Costa,Luca,Dalla Costa,Male,L. Dalla Costa,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2007-02-08,Hasselt,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,left,58.0,2024-08-17Z,active,yes,NaN,NaN
ai2ynevhekgxtqg5ig74vzi8k,Nicolas,Collubry,Nicolas,Collubry,Male,N. Collubry,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1988-09-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2024-10-18Z,active,yes,NaN,NaN
b3c7he0nawf4gaovhmn38j7u2,Scott Fitzgerald,Kennedy,Scott,Kennedy,Male,S. Kennedy,Canada,1iaoypzp6syf32cz9l15pzp7e,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-03-31,Calgary,Canada,1iaoypzp6syf32cz9l15pzp7e,193.0,80.0,left,4.0,2024-09-06Z,active,yes,NaN,NaN
bddveh7ctxqdthhn63olwb5sk,Ade,Oguns,Ade,Oguns,Male,A. Oguns,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2001-04-14,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,179.0,81.0,right,11.0,2025-07-01Z,active,yes,NaN,NaN
e50ug7hwzd3mcsfe6mlw0r1wq,Logan,Delaurier-Chaubet,Logan,Delaurier-Chaubet,Male,L. Delaurier-Chaubet,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,2002-04-22,Saint-Jean-de-Verges,France,7gww28djs405rfga69smki84o,174.0,62.0,left,22.0,2025-08-05Z,active,yes,NaN,NaN
ekyjfq0moj9l4y4fi9gp27dhw,Daniel,Kasper,Daniel,Kasper,Male,D. Kasper,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,2002-06-23,NaN,Germany,36min0qztu8eydwvpv8t1is0m,188.0,82.0,right,9.0,2025-07-11Z,active,yes,NaN,NaN
1f2fp9l3k9kvm23gst021r9m2,Jarno,Vervaque,Jarno,Vervaque,Male,J. Vervaque,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-09-26,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,26.0,2024-07-01Z,active,yes,NaN,NaN
1hmis3hz6tavsla5ra8f3lgk4,Yben,Baert,Yben,Baert,Male,Y. Baert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-05-01,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,39.0,2024-06-24Z,active,yes,NaN,NaN
273pznq2m5fio5j7b17id8yl0,Rayane,Mazouz,Rayane,Mazouz,Male,R. Mazouz,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-06-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,20.0,2025-08-08Z,active,yes,NaN,NaN
2mx9xgoht1ilcopfvxnfj54gl,Olivier Gerrit,Myny,Oliver,Myny,Male,O. Myny,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1994-11-10,Zwevegem,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,67.0,right,11.0,2024-07-30Z,active,yes,NaN,NaN
2pjdwst7uv0os05qmud2jy1as,Simon,Vervacke,Simon,Vervacke,Male,S. Vervacke,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2006-09-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,56.0,2025-01-07Z,active,yes,NaN,NaN
301qlnafjcrhlzlezvw1a5x3p,Stijn,Vreven,Stijn,Vreven,Male,S. Vreven,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1973-07-18,Hasselt,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2025-02-11Z,active,yes,NaN,NaN
3kv77f7xcirm42mhdacmsdyol,Toon,Janssen,Toon,Janssen,Male,T. Janssen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1996-04-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,14.0,2021-07-01Z,active,yes,NaN,NaN
3sg49a79khc2sg9oqyofer6z8,Ibrahim,Digberekou,Ibrahim,Digberekou,Male,I. Digberekou,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2005-02-22,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,47.0,2025-08-23Z,active,yes,2026-06-30Z,NaN
4cf2bcd59vxricg9bt6l2352i,Alain-Jerry,Lufira Luebo Matoka,Alain-Jerry,Matoka,Male,A. Matoka,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,1998-11-06,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,NaN,left,80.0,2025-07-01Z,active,yes,NaN,NaN
5gakjh4aprg6ixqdcarc7r3oq,Jeovanni Samuel,Dianganga,Jeovanni,Dianganga,Male,J. Dianganga,Belgium,4wbzjcclyefma1ourvjsu4q2j,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-10-15,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,3.0,2022-07-01Z,active,yes,NaN,NaN
6dq0jj1p2nozaqiqxlt95cd1w,Rune,Van Den Bergh,Rune,Van Den Bergh,Male,R. Van Den Bergh,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-01-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,NaN,left,27.0,2025-07-01Z,active,yes,NaN,NaN
6g0jicosi11e3fx0sy7jxmck4,Arda,Önal,Arda,Onal,Male,A. Önal,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Unknown,player,2006-01-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,64.0,2025-08-22Z,active,yes,NaN,NaN
6owsdu4nhqcy0d0fdxq7fdwix,Sebastiaan,Brebels,Sebastiaan,Brebels,Male,S. Brebels,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-05-05,Aalst,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,6.0,2024-07-01Z,active,yes,NaN,NaN
7fbftrkprql5pp3u6dd1h384p,Nicolas Paul Julien,Fontaine,Nicolas,Fontaine,Male,N. Fontaine,Madagascar,4pidpq12frm06h0wij6mzhhdz,France,7gww28djs405rfga69smki84o,Attacker,player,2000-02-07,Ambilly,France,7gww28djs405rfga69smki84o,164.0,60.0,left,74.0,2025-02-14Z,active,no,2025-08-22Z,NaN
7q0vlvfyxfkph4ybi2sv91es4,Sumaila,Wasiu,Sumaila,Wasiu,Male,S. Wasiu,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,NaN,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,18.0,2025-08-07Z,active,yes,NaN,NaN
82jg6wh4lqd48dssz1i7cihre,Sam,Van Aerschot,Sam,Van Aerschot,Male,S. Van Aerschot,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1995-12-29,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,55.0,2023-07-13Z,active,yes,NaN,NaN
8bmst7nci7ol35hc4oyqzp990,Jordi,Palacios Navarro,Jordi,Palacios,Male,Jordi Palacios,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Defender,player,2002-05-24,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,16.0,2025-07-01Z,active,yes,NaN,NaN
8xomubp7ld4znauexyx3808vd,Jonas,Vinck,Jonas,Vinck,Male,J. Vinck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1995-10-25,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,NaN,right,2.0,2024-07-01Z,active,yes,NaN,NaN
961rxtkdbimo36qyjsjuwmj56,Tein Cornelis Johannes,Troost,Tein,Troost,Male,T. Troost,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2002-01-15,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,77.0,left,1.0,2025-07-17Z,active,yes,NaN,NaN
99fe2jmz8t3byjxxheezkwl0q,Diego,Cámara Calleja,Diego,Cámara,Male,Diego Cámara,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Defender,player,1998-07-01,Guadalajara,Spain,49ih1pwv3ahshdf8uzrimi54c,184.0,NaN,right,33.0,2025-07-01Z,active,yes,NaN,NaN
9spdl478o269v8d5dml3v0rh0,Senne,Torck,NaN,NaN,Male,S. Torck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2007-03-09,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,NaN,NaN,15.0,2025-07-01Z,active,yes,NaN,NaN
