id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,knownName
bgzkdepav40x6focwuaf9qxre,Romano Ceciel,Postema,Romano,Postema,Male,R. Postema,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2002-02-07,Groningen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,67.0,right,29.0,2023-07-01Z,active,no,2025-07-21Z,NaN,NaN,NaN
cf70r39m2wgbijtw0co5t6yfp,Hidde,Jurjus,Hidde,Jurjus,Male,H. Jurjus,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1994-02-09,Lichtenvoorde,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,77.0,right,21.0,2023-06-13Z,active,yes,NaN,NaN,NaN,NaN
d1dq7upxtawnps3wljz6wf9jo,Stije,Resink,Stije,Resink,Male,S. Resink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-05-28,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,74.0,right,6.0,2024-08-30Z,active,yes,NaN,NaN,NaN,NaN
d42wfpzen6mx8db93itndix2h,Hjalmar,Ekdal,Hjalmar,Ekdal,Male,H. Ekdal,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1998-10-21,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,77.0,right,4.0,2025-01-23Z,active,no,2025-06-30Z,NaN,NaN,NaN
e5kpw4k4tyss5ch8ehfi7nk5x,Joey Mathijs,Pelupessy,Joey,Pelupessy,Male,J. Pelupessy,Indonesia,1zi2c00k6skx48tn692uem0n6,Midfielder,player,1993-05-15,Almelo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,63.0,right,NaN,2025-01-27Z,active,no,2025-01-29Z,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
ebrua3sixxfvycsty8z956ga1,Laros Michael,d'Encarnação Duarte,Laros Michael,d'Encarnação  Duarte,Male,Laros Duarte,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Midfielder,player,1997-02-28,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,67.0,right,6.0,2021-08-31Z,active,no,2024-08-23Z,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Laros Duarte
ei9h1loyggj8fnf1q4jfdm710,Thom,van Bergen,Thom,van Bergen,Male,T. van Bergen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-01-06,Haren,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,80.0,right,26.0,2022-09-30Z,active,yes,NaN,NaN,NaN,NaN
ewbakrn2dqmy062scjnz0pecp,Rui Jorge,Monteiro Mendes,Rui Jorge,Monteiro Mendes,Male,Rui Mendes,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,1999-11-10,Gondar,Portugal,1nbm5i9a0403zzvltn17lxinc,179.0,72.0,both,27.0,2024-01-24Z,active,yes,NaN,NaN,NaN,Rui Mendes
f4liap69r76gyc8pnxsergbqi,Tika,de Jonge,Tika,de Jonge,Male,T. de Jonge,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-03-11,Zierikzee,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,66.0,right,18.0,2023-09-01Z,active,yes,NaN,NaN,NaN,NaN
m7l1xbeaabam07wkfzid0clx,Marcel,Groninger,Marcel,Groninger,Male,M. Groninger,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1970-08-19,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,NaN,2023-07-01Z,active,no,2025-06-30Z,NaN,NaN,NaN
10rii5jnu060z4qzyn0a36n84,Juliën Merijn,Mesbahi,Juliën,Mesbahi,Male,J. Mesbahi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2006-01-31,Enschede,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,75.0,right,24.0,2023-03-31Z,active,no,2025-07-08Z,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
1rb3nj8hn58ynsadzive0h36y,Sam Luca,Karssies,Sam,Karssies,Male,S. Karssies,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-02-26,Enschede,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,70.0,right,21.0,2022-04-08Z,active,yes,NaN,NaN,NaN,NaN
202swdgfhf1j8olusoevij9qs,Yannick,Gerritsen,Yannick,Gerritsen,Male,Y. Gerritsen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-02-14,Rijssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,31.0,2025-04-12Z,active,no,2025-06-30Z,NaN,NaN,NaN
28o7vv0jud22hmg4h649yozqh,Taylor Anthony,Booth,Taylor,Booth,Male,T. Booth,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-05-31,Eden,USA,7hr2f89v44y65dyu9k92vprwn,173.0,66.0,right,8.0,2025-02-04Z,active,yes,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
2teefpvijsbzag4yi7fm1pyol,Alfons,Sampsted,Alfons,Sampsted,Male,A. Sampsted,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-04-06,Kópavogur,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,180.0,72.0,right,12.0,2023-01-03Z,active,no,2024-08-12Z,NaN,NaN,NaN
2zkaf848fjcdhuii8783pkm7e,Youri Pieter,Regeer,Youri,Regeer,Male,Y. Regeer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-08-18,Haarlem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,68.0,right,8.0,2023-06-13Z,active,no,2025-01-24Z,NaN,NaN,NaN
36veg0wk1z3om89daf0clbl5h,Ricky,van Wolfswinkel,Ricky,van Wolfswinkel,Male,R. van Wolfswinkel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1989-01-27,Woudenberg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,70.0,right,9.0,2021-07-21Z,active,yes,NaN,NaN,NaN,NaN
3xlkchrk28u0cb620cajre1hw,Ruud,Nijstad,Ruud,Nijstad,Male,R. Nijstad,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2008-01-17,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,left,43.0,2025-01-22Z,active,no,2025-06-30Z,NaN,NaN,NaN
4fu2agdclsyxx1boxxibauzo4,Gerald,Alders,Gerald,Alders,Male,G. Alders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-05-07,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,NaN,right,47.0,2025-02-04Z,active,no,2025-06-30Z,Namibia,5gnafp0jaansh8iqoslamuwdc,NaN
5g0q7azk54eryl8vcgyb2oj4l,Przemysław,Tytoń,Przemyslaw,Tyton,Male,P. Tytoń,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1987-01-04,Zamość,Poland,27baqb7359ywdvsxxklx1kn11,195.0,88.0,right,22.0,2022-06-09Z,active,yes,NaN,NaN,NaN,NaN
5lad0u653zzdmexdpvtkcaqui,Sayfallah,Ltaief,Sayfallah,Ltaief,Male,S. Ltaief,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Attacker,player,2000-04-22,Zürich,Switzerland,3bh70jgvc5mn58x0byjkuda17,178.0,77.0,right,30.0,2024-06-24Z,active,no,2025-08-07Z,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN
5m8pflpgynidzk7d9507oujje,Daan,Rots,Daan,Rots,Male,D. Rots,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-07-25,Groenlo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,71.0,left,11.0,2020-08-09Z,active,yes,NaN,NaN,NaN,Daan Rots
5r47vtvu418kae5j2rpv6w2dw,Mats,Rots,Mats,Rots,Male,M. Rots,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-03-11,Groenlo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,70.0,left,39.0,2023-02-25Z,active,no,2025-01-17Z,NaN,NaN,Mats Rots
69cvlhfo7ulmz4o5ztlj1wlm2,Mees Victor Joseph,Hilgers,Mees,Hilgers,Male,M. Hilgers,Indonesia,1zi2c00k6skx48tn692uem0n6,Defender,player,2001-05-13,Amersfoort,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,79.0,right,2.0,2020-08-15Z,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
6ydojoa3581jgszpjqj7i8zpx,Bas Edo,Kuipers,Bas,Kuipers,Male,B. Kuipers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1994-08-17,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,74.0,left,5.0,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN
723av2redj2ej6livx0g81wwl,Arno,Verschueren,Arno,Verschueren,Male,A. Verschueren,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1997-04-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,73.0,right,32.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
7ty1wdxxnusgkl34k5raipbl5,Mitchell,van Bergen,Mitchell,van Bergen,Male,M. van Bergen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-08-27,Oss,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,56.0,right,7.0,2023-08-31Z,active,no,2025-01-31Z,NaN,NaN,NaN
8ijea6poqnpomi075fowev7kk,Gijs,Besselink,Gijs,Besselink,Male,G. Besselink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-06-16,Heeten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,69.0,right,41.0,2023-02-24Z,active,no,2025-08-14Z,NaN,NaN,NaN
94e7xh7d38gbt8zw2u4clb4ve,Gustaf Johan,Lagerbielke,Gustaf,Lagerbielke,Male,G. Lagerbielke,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2000-04-10,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,80.0,right,3.0,2024-08-27Z,active,no,2025-06-30Z,NaN,NaN,NaN
9qoc020keotb4s72a09zm5pzp,Michal,Sadílek,Michal,Sadílek,Male,M. Sadílek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-05-31,Uherské Hradiště,Czechia,5md5tpwr2nmqao528prx43jr7,169.0,65.0,left,23.0,2022-07-01Z,active,no,2025-06-21Z,NaN,NaN,NaN
9t6n53fkmn4fyahi641v9fpxw,Harrie,Kuster,Harrie,Kuster,Male,H. Kuster,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-09-11,Zwolle,Netherlands,6hzi5pltnz67q4la8yli9qfv6,161.0,NaN,right,29.0,2023-07-01Z,active,no,2025-06-30Z,NaN,NaN,NaN
a185wef6iz1nun1wry40jcgoa,Naci,Ünüvar,Naci,Ünüvar,Male,N. Ünüvar,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2003-06-13,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,168.0,64.0,right,37.0,2025-01-16Z,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
a21sngx9u0boxf3n6u5qbkdlh,Carel Willem Hendrik,Eiting,Carel,Eiting,Male,C. Eiting,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1998-02-11,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,72.0,left,6.0,2023-09-01Z,active,no,2025-01-17Z,NaN,NaN,NaN
ad9kukqx4xulbvelacgwgqvah,Michel,Vlap,Michel,Vlap,Male,M. Vlap,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1997-06-02,Sneek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,81.0,right,18.0,2022-07-04Z,active,no,2025-08-10Z,NaN,NaN,NaN
ahwtdhrerarmljk9bh0tcpk6i,Sem,Steijn,Sem,Steijn,Male,S. Steijn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-11-12,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,61.0,right,14.0,2022-06-09Z,active,no,2025-06-23Z,NaN,NaN,NaN
ax1f2gncrjm3q6wixxdr4chzo,Lucas,Vennegoor of Hesselink,Lucas,Vennegoor of Hesselink,Male,L. Vennegoor of Hesselink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-03-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,left,25.0,2024-01-25Z,active,yes,NaN,NaN,NaN,NaN
b676h2ve0da6i3vplfbv8euad,Jeffrey,de Visscher,Jeffrey,de Visscher,Male,J. de Visscher,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1981-05-05,Almelo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,77.0,NaN,NaN,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
bner5siqnwn1fqusfrgujt0fe,Max,Bruns,Max,Bruns,Male,M. Bruns,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-11-06,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,69.0,right,38.0,2020-11-21Z,active,yes,NaN,NaN,NaN,NaN
by85t8ssyumcjcks1jx3v96vo,Younes,Taha El Idrissi,Younes,Taha,Male,Y. Taha,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2002-11-27,Drachten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,67.0,left,19.0,2023-06-13Z,active,no,2025-07-07Z,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
bzanwdo4ihqd6d7vr06bd3845,Lars,Unnerstall,Lars,Unnerstall,Male,L. Unnerstall,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1990-07-20,Ibbenbüren,Germany,36min0qztu8eydwvpv8t1is0m,198.0,103.0,right,1.0,2021-06-09Z,active,yes,NaN,NaN,NaN,NaN
c7n2b2gq381k0o0jizqueii5m,Mathias,Ullereng Kjølø,Mathias,Kjølø,Male,M. Kjølø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2001-06-27,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,174.0,67.0,right,4.0,2022-06-09Z,active,yes,NaN,NaN,NaN,NaN
cl9w7puzn884om1zfu0jz5wwl,Joseph,Oosting,Joseph,Oosting,Male,J. Oosting,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1972-01-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,NaN,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
co8sltzakji78h85xhvkgyplg,Owen,Panneflek,Owen,Panneflek,Male,O. Panneflek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-10-04,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,NaN,left,48.0,2024-10-18Z,active,yes,NaN,NaN,NaN,NaN
dxmulnxbs11kpi1goq5hl9cve,Anass,Salah-Eddine,Anass,Salah-Eddine,Male,A. Salah-Eddine,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-01-18,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,66.0,left,34.0,2024-02-01Z,active,no,2025-02-03Z,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
e33libhll66jj5ksl319uh17u,Issam,El Maach,Issam,El Maach,Male,I. El Maach,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Goalkeeper,player,2000-02-01,Heerlen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,96.0,right,16.0,2022-07-26Z,active,no,2025-01-07Z,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
ewwo2c7kw1b1okrngjl4j4dm1,Sam Adrianus Martinus,Lammers,Sam,Lammers,Male,S. Lammers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1997-04-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,77.0,both,10.0,2024-07-26Z,active,yes,NaN,NaN,NaN,NaN
mlqit2c8my1ewqy6avrfhf8q,Alec,Van Hoorenbeeck,Alec,Van Hoorenbeeck,Male,A. Van Hoorenbeeck,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1998-12-30,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,77.0,left,17.0,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN
qobf1v5kwuz6hj2ooixfw4mi,Bart,van Rooij,Bart,van Rooij,Male,B. van Rooij,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-05-26,Escharen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,71.0,right,28.0,2024-08-23Z,active,yes,NaN,NaN,NaN,NaN
1an1szg5c4190b9sxdvm9xn85,Ron,Jans,Ron,Jans,Male,R. Jans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1958-09-29,Zwolle,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,NaN,2023-09-06Z,active,yes,NaN,NaN,NaN,NaN
1q9e4al0esz5oepkwpgxk99wq,Rickson,van Hees,Rickson,van Hees,Male,R. van Hees,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-07-21,Glendale,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,right,42.0,2023-10-01Z,active,no,2025-06-30Z,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
1s1c0w7we8oouklrwshie0iz8,Rafik,El Arguioui,Rafik,El Arguioui,Male,R. El Arguioui,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2005-07-31,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,74.0,right,43.0,2024-12-03Z,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
28o7vv0jud22hmg4h649yozqh,Taylor Anthony,Booth,Taylor,Booth,Male,T. Booth,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-05-31,Eden,USA,7hr2f89v44y65dyu9k92vprwn,173.0,66.0,right,10.0,2022-07-01Z,active,no,2025-02-04Z,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
2bz8ey1mxuv6uo8duu7if6k4q,Noah Chidiebere Junior,Anyanwu Ohio,Noah,Ohio,Male,N. Ohio,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-01-16,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,76.0,left,11.0,2024-07-08Z,active,yes,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN
2sgey1g99rmupumezjo9rkxcl,Kolbeinn Birgir,Finnsson,Kolbeinn,Finnsson,Male,K. Finnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1999-08-25,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,181.0,77.0,left,5.0,2024-08-21Z,active,yes,NaN,NaN,NaN,NaN
2t2mq9pun2hrdvadnpixxvlzo,Adrian,Blake,Adrian,Blake,Male,A. Blake,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2005-07-15,London,England,1fk5l4hkqk12i7zske6mcqju6,173.0,65.0,right,15.0,2023-06-13Z,active,yes,NaN,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN
2tc8y9du64tjno62zll2jhy7e,Yoann,Cathline,Yoann,Cathline,Male,Y. Cathline,France,7gww28djs405rfga69smki84o,Attacker,player,2002-07-22,Champigny-sur-Marne,France,7gww28djs405rfga69smki84o,176.0,68.0,right,20.0,2024-07-23Z,active,no,2025-06-23Z,NaN,NaN,NaN
3ohbqdzgocvaipgik7plvzpwp,Jeppe,Møldrup Okkels,Jeppe,Okkels,Male,J. Okkels,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-07-27,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,76.0,both,17.0,2024-01-30Z,active,no,2024-08-13Z,NaN,NaN,NaN
3r6elcuru7no13hrfczmwbmy1,Siebe,Horemans,Siebe,Horemans,Male,S. Horemans,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1998-06-02,Gent,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,68.0,right,2.0,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN
3ypxn1nvgv8e321sq5394w3my,Matisse,Didden,Matisse,Didden,Male,M. Didden,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2001-10-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,198.0,91.0,right,40.0,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN
42eyoeidtcnf2l4eag73qp36y,Paxten Reid,Aaronson,Paxten,Aaronson,Male,P. Aaronson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-08-26,Medford,USA,7hr2f89v44y65dyu9k92vprwn,175.0,63.0,right,21.0,2024-06-24Z,active,no,2025-06-30Z,NaN,NaN,NaN
55e0z1vhb48go6y2io7h80aqy,Ole Lennard,Ter Haar Romenij,Ole,Romenij,Male,O. Romenij,Indonesia,1zi2c00k6skx48tn692uem0n6,Attacker,player,2000-06-20,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,81.0,right,77.0,2023-06-13Z,active,no,2025-01-05Z,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
5ffbqf6o50173uqvaefnce4gk,Joshua,Ebitonmo Mukeh,Joshua,Mukeh,Male,J. Mukeh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-09-01,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,72.0,left,44.0,2023-12-15Z,active,no,2025-06-30Z,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
5q6qsh7qw0f9y754i3ylqfl04,Ivar,Jenner,Ivar,Jenner,Male,I. Jenner,Indonesia,1zi2c00k6skx48tn692uem0n6,Midfielder,player,2004-01-10,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,72.0,right,NaN,2023-07-01Z,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
68hoounwudpjrr2wmovkyvswk,Tom,de Graaff,Tom,de Graaff,Male,T. de Graaff,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-12-10,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,74.0,left,32.0,2024-06-24Z,active,no,2025-08-02Z,NaN,NaN,NaN
7o8auo4uu5mzh7f4a44ucdf8q,David,Min,David,Min,Male,D. Min,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-06-23,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,78.0,left,9.0,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN
87kc5hjp3ry2z624wty5h7g4q,Oscar Luigi,Fraulo,Oscar,Fraulo,Male,O. Fraulo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-12-06,Odense,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,77.0,right,6.0,2024-08-22Z,active,no,2025-06-30Z,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
8j55jduxd0jfxrxh88kdqgcq2,Silas Sinan,Erhen Thorup Andersen,Silas,Andersen,Male,S. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-06-13,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,76.0,right,46.0,2024-01-13Z,active,no,2025-01-30Z,NaN,NaN,NaN
8lt54ei6pcu25u8uerigmx5yi,Alonzo Tim,Engwanda-Ongena,Alonzo,Engwanda,Male,A. Engwanda,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2003-01-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,71.0,right,27.0,2024-06-24Z,active,yes,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN
8tqsvu5sw6kn014hdv88zppm1,Niklas,Brøndsted Vesterlund Nielsen,Niklas,Vesterlund,Male,N. Vesterlund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-06-06,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,80.0,right,23.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN
9ano8w4jrlk6zq92rxchzaru2,Miguel,Rodríguez Vidal,Miguel,Rodríguez,Male,Miguel Rodríguez,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2003-04-29,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,179.0,73.0,left,22.0,2024-07-05Z,active,no,2025-06-23Z,NaN,NaN,NaN
9q90ls3k1i2739wd6a20fku6t,Vasilis Cornelius,Barkas,Vasilios,Barkas,Male,V. Barkas,Greece,6lpgd60z890no2v46zdecrcss,Goalkeeper,player,1994-05-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,196.0,88.0,left,1.0,2023-07-28Z,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
aafz6q5ggn9e6m5hprc71lgph,Mike Adrianus Wilhelmus,van der Hoorn,Mike,van der Hoorn,Male,M. van der Hoorn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1992-10-15,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,81.0,right,3.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
at1exty71ma6xymjybnojel05,Rob,Penders,Rob,Penders,Male,R. Penders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1975-12-31,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,75.0,NaN,NaN,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
atpaxws2nqwdp7it0652o0tn8,Massien,Ghaddari,Massien,Ghaddari,Male,M. Ghaddari,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-05-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,60.0,right,41.0,2025-05-13Z,active,no,2025-06-30Z,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
b33sm106xc7g3h4bcqtawja7e,Can,Bozdoğan,Can,Bozdogan,Male,C. Bozdoğan,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-04-05,Köln,Germany,36min0qztu8eydwvpv8t1is0m,174.0,72.0,left,8.0,2023-06-13Z,active,yes,NaN,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN
c2an5ksdu6jbap3x3jp3z9c5x,Nick,Viergever,Nick,Viergever,Male,N. Viergever,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1989-08-03,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,78.0,left,24.0,2022-06-09Z,active,yes,NaN,NaN,NaN,NaN
